unique_id,ds,mlforecast_lr
394730,2021-08-31,416701.88577964075
394730,2021-09-30,417521.10942338896
394731,2021-06-30,772240.287865197
394731,2021-07-31,780149.9187583334
394731,2021-08-31,787692.3297482571
394731,2021-09-30,795121.9471682068
394732,2021-06-30,211335.90085203486
394732,2021-07-31,214890.34524502145
394732,2021-08-31,217577.0457182257
394732,2021-09-30,220546.19006492855
394733,2021-06-30,496513.2406820665
394733,2021-07-31,512958.009334934
394733,2021-08-31,526830.6795836734
394733,2021-09-30,541139.0135838846
394734,2021-06-30,162700.43494618597
394734,2021-07-31,163899.12103538035
394734,2021-08-31,165054.73087765934
394734,2021-09-30,166212.21173565747
394735,2021-06-30,245135.73237142997
394735,2021-07-31,246056.00506430777
394735,2021-08-31,247552.37428465026
394735,2021-09-30,250706.07733732002
394736,2021-06-30,676613.8596197972
394736,2021-07-31,684042.1996027166
394736,2021-08-31,689704.5397128211
394736,2021-09-30,695534.1858590441
394737,2021-06-30,219074.43570702063
394737,2021-07-31,220026.63998890395
394737,2021-08-31,221190.22358324478
394737,2021-09-30,222397.66211689176
394738,2021-06-30,260649.45354530687
394738,2021-07-31,265368.2931628647
394738,2021-08-31,269632.0792066204
394738,2021-09-30,273827.12332836824
394739,2021-06-30,157257.2510969034
394739,2021-07-31,158187.95513299393
394739,2021-08-31,159185.9434282948
394739,2021-09-30,160263.0788581195
394740,2021-06-30,78030.42416096713
394740,2021-07-31,78237.79137286554
394740,2021-08-31,78477.53652183538
394740,2021-09-30,78755.31968703984
394741,2021-06-30,353610.9657718315
394741,2021-07-31,358805.3768222717
394741,2021-08-31,363477.8953977145
394741,2021-09-30,368174.10375663365
394742,2021-06-30,291159.2729614275
394742,2021-07-31,296714.87089061463
394742,2021-08-31,300684.2296646303
394742,2021-09-30,304308.88879862713
394743,2021-06-30,322885.2282533823
394743,2021-07-31,323419.6789302538
394743,2021-08-31,324032.82031004416
394743,2021-09-30,324773.09131241875
394744,2021-06-30,709402.7971789436
394744,2021-07-31,722532.7250684397
394744,2021-08-31,733240.0232494744
394744,2021-09-30,745201.0918907197
394745,2021-06-30,400687.0314886431
394745,2021-07-31,407451.890085795
394745,2021-08-31,413356.9379584315
394745,2021-09-30,418399.62895856524
394746,2021-06-30,192225.2079544096
394746,2021-07-31,195527.96228277782
394746,2021-08-31,198472.8344507488
394746,2021-09-30,201508.93443829293
394747,2021-06-30,150083.00341792504
394747,2021-07-31,151385.6201851527
394747,2021-08-31,152549.9422112853
394747,2021-09-30,153767.17420458054
394748,2021-06-30,332869.92530346947
394748,2021-07-31,339952.6467249683
394748,2021-08-31,346783.5027123923
394748,2021-09-30,353519.6702719266
394749,2021-06-30,109345.54818411084
394749,2021-07-31,108587.37498202926
394749,2021-08-31,108595.2815326071
394749,2021-09-30,108612.84088763787
394750,2021-06-30,99923.78211705526
394750,2021-07-31,100537.63971282325
394750,2021-08-31,101284.90224502268
394750,2021-09-30,102067.77392544757
394751,2021-06-30,130365.11724702877
394751,2021-07-31,130994.67936066395
394751,2021-08-31,131675.45356807575
394751,2021-09-30,132449.0874222123
394752,2021-06-30,244073.7077744967
394752,2021-07-31,250056.09108329104
394752,2021-08-31,254893.41384116845
394752,2021-09-30,259578.57102817955
394753,2021-06-30,239473.20861337805
394753,2021-07-31,243457.69503581064
394753,2021-08-31,247024.15482721577
394753,2021-09-30,250523.48521009
394755,2021-06-30,136692.63096917054
394755,2021-07-31,138094.66153214412
394755,2021-08-31,139636.29517315706
394755,2021-09-30,141245.90681424743
394756,2021-06-30,227913.027899121
394756,2021-07-31,230269.6797094802
394756,2021-08-31,232621.85251842724
394756,2021-09-30,235023.27467160957
394758,2021-06-30,219699.12993756967
394758,2021-07-31,222132.50715845177
394758,2021-08-31,224266.74098620104
394758,2021-09-30,226410.62872963498
394759,2021-06-30,341226.588497215
394759,2021-07-31,346456.5025807629
394759,2021-08-31,351692.8552166643
394759,2021-09-30,357035.21150360355
394761,2021-06-30,170903.5533523048
394761,2021-07-31,171453.09639575245
394761,2021-08-31,172419.69059035653
394761,2021-09-30,173478.10834140802
394762,2021-06-30,149168.16735777637
394762,2021-07-31,151029.57074028166
394762,2021-08-31,152485.4061504156
394762,2021-09-30,153925.24005643377
394763,2021-06-30,177304.1877229032
394763,2021-07-31,178103.7821168729
394763,2021-08-31,179019.36793024585
394763,2021-09-30,179917.4339222769
394764,2021-06-30,194498.84373282964
394764,2021-07-31,201043.6634066308
394764,2021-08-31,205643.42411758873
394764,2021-09-30,210367.43547029002
394765,2021-06-30,309534.6210948835
394765,2021-07-31,316609.0119054905
394765,2021-08-31,322750.9116741168
394765,2021-09-30,328938.5644870988
394766,2021-06-30,232465.09214564698
394766,2021-07-31,236517.12686588342
394766,2021-08-31,239971.06274754094
394766,2021-09-30,243403.18984205375
394767,2021-06-30,81162.90412759926
394767,2021-07-31,81543.00377445115
394767,2021-08-31,81846.37919898011
394767,2021-09-30,82193.37317759177
394768,2021-06-30,276167.10287422786
394768,2021-07-31,280084.5367588392
394768,2021-08-31,283503.6961887675
394768,2021-09-30,286631.08490564214
394770,2021-06-30,191891.1400430175
394770,2021-07-31,194153.5955824061
394770,2021-08-31,196302.786420825
394770,2021-09-30,198506.29719533498
394771,2021-06-30,270096.4795939094
394771,2021-07-31,271347.0481188177
394771,2021-08-31,272717.27194562467
394771,2021-09-30,274194.5718437201
394772,2021-06-30,161679.47454424953
394772,2021-07-31,161939.08595955564
394772,2021-08-31,162011.0291438774
394772,2021-09-30,161960.419086556
394773,2021-06-30,208589.11934962968
394773,2021-07-31,211334.95223225752
394773,2021-08-31,213717.98372841167
394773,2021-09-30,216302.33545455063
394774,2021-06-30,172486.9942322441
394774,2021-07-31,173899.2385237068
394774,2021-08-31,175109.78982923352
394774,2021-09-30,176350.96185458588
394775,2021-06-30,347330.15718639834
394775,2021-07-31,355179.3351030807
394775,2021-08-31,361025.20425921795
394775,2021-09-30,366876.0485385551
394776,2021-06-30,107332.19579756359
394776,2021-07-31,107756.26991542248
394776,2021-08-31,108424.89141545357
394776,2021-09-30,109095.0534756268
394777,2021-06-30,82003.13568124693
394777,2021-07-31,82493.7179429676
394777,2021-08-31,83069.71331412444
394777,2021-09-30,83638.87336356338
394778,2021-06-30,243941.57910094323
394778,2021-07-31,248452.74111856247
394778,2021-08-31,251983.45387679065
394778,2021-09-30,255251.62254954042
394779,2021-06-30,134618.46985373838
394779,2021-07-31,137648.82617862622
394779,2021-08-31,139841.27105438715
394779,2021-09-30,142128.1249953509
394780,2021-06-30,107236.71193687065
394780,2021-07-31,107961.91235450847
394780,2021-08-31,108656.04772134038
394780,2021-09-30,109401.00237039855
394781,2021-06-30,145632.42491401272
394781,2021-07-31,146396.74813412788
394781,2021-08-31,147254.95019967394
394781,2021-09-30,148192.70919664396
394783,2021-06-30,223597.5603897358
394783,2021-07-31,225922.61274814518
394783,2021-08-31,228568.6983781653
394783,2021-09-30,231351.83996769512
394784,2021-06-30,120549.46490954055
394784,2021-07-31,120793.10785787745
394784,2021-08-31,121149.9725425989
394784,2021-09-30,121539.79164302541
394785,2021-06-30,200688.7710569396
394785,2021-07-31,202059.92339762193
394785,2021-08-31,203151.18427250447
394785,2021-09-30,204290.02833292086
394786,2021-06-30,213769.58577904082
394786,2021-07-31,216655.994422412
394786,2021-08-31,219582.11442743655
394786,2021-09-30,222597.66977913646
394787,2021-06-30,279959.8902756451
394787,2021-07-31,283253.145485635
394787,2021-08-31,286384.5191678787
394787,2021-09-30,289585.64886680344
394788,2021-06-30,238837.5724403123
394788,2021-07-31,245135.4200720797
394788,2021-08-31,249961.95610650355
394788,2021-09-30,254873.64381583134
394789,2021-06-30,113729.63948088052
394789,2021-07-31,114635.6315321839
394789,2021-08-31,115347.65411568905
394789,2021-09-30,116069.94250573782
394791,2021-06-30,149133.0934260097
394791,2021-07-31,149622.30262964318
394791,2021-08-31,150312.4582342627
394791,2021-09-30,151062.77268985106
394792,2021-06-30,225797.1722751549
394792,2021-07-31,227760.7609400461
394792,2021-08-31,229729.93133696268
394792,2021-09-30,231648.142559751
394793,2021-06-30,117802.93030939257
394793,2021-07-31,116878.24124954274
394793,2021-08-31,116505.15890904708
394793,2021-09-30,116408.92073428171
394794,2021-06-30,142070.33497698518
394794,2021-07-31,144611.7374077412
394794,2021-08-31,146942.26104353747
394794,2021-09-30,148904.72884575097
394795,2021-06-30,100485.10613709415
394795,2021-07-31,100798.33943234483
394795,2021-08-31,101190.32087770296
394795,2021-09-30,101595.1978492337
394796,2021-06-30,240783.0566949578
394796,2021-07-31,244285.23418061924
394796,2021-08-31,247484.45154064897
394796,2021-09-30,250698.22949466764
394798,2021-06-30,171181.60841693974
394798,2021-07-31,173478.5921947508
394798,2021-08-31,175142.52854760358
394798,2021-09-30,176810.4439433549
394799,2021-06-30,155939.98035009397
394799,2021-07-31,157038.755012258
394799,2021-08-31,157905.89496601938
394799,2021-09-30,158830.39882370835
394800,2021-06-30,356389.98042607034
394800,2021-07-31,363384.8353948007
394800,2021-08-31,369727.47825985873
394800,2021-09-30,375698.8621065589
394801,2021-06-30,96278.56052851962
394801,2021-07-31,96753.83033391094
394801,2021-08-31,97318.8189300588
394801,2021-09-30,97875.99665445281
394802,2021-06-30,109136.48483201681
394802,2021-07-31,109448.2791059558
394802,2021-08-31,109987.0279615522
394802,2021-09-30,110562.39457035536
394803,2021-06-30,158908.1521143709
394803,2021-07-31,160780.8635793329
394803,2021-08-31,163039.6616270934
394803,2021-09-30,165270.13373006234
394804,2021-06-30,350536.89140616456
394804,2021-07-31,354602.70332736993
394804,2021-08-31,358692.85387253115
394804,2021-09-30,362764.5498658205
394805,2021-06-30,345596.9014842073
394805,2021-07-31,348922.3504781919
394805,2021-08-31,351649.5985524366
394805,2021-09-30,354417.84533545474
394807,2021-06-30,211021.73053478362
394807,2021-07-31,213330.4894313282
394807,2021-08-31,215548.42756711977
394807,2021-09-30,217823.65960688057
394808,2021-06-30,170134.83178092376
394808,2021-07-31,172287.77885579594
394808,2021-08-31,174339.3203880213
394808,2021-09-30,176462.99794956067
394809,2021-06-30,134291.94851793913
394809,2021-07-31,135190.90572838677
394809,2021-08-31,136128.57134178287
394809,2021-09-30,137069.29744337877
394810,2021-06-30,86422.8785617408
394810,2021-07-31,86987.33030045877
394810,2021-08-31,87586.46806444606
394810,2021-09-30,88224.9304160346
394811,2021-06-30,210196.9890245619
394811,2021-07-31,211991.40126501682
394811,2021-08-31,213854.5624898887
394811,2021-09-30,215807.0854122984
394812,2021-06-30,79091.92249842134
394812,2021-07-31,79248.74248260033
394812,2021-08-31,79499.4240478492
394812,2021-09-30,79813.61324369587
394813,2021-06-30,124829.94243055029
394813,2021-07-31,126604.08295739355
394813,2021-08-31,128006.32412739756
394813,2021-09-30,129390.91229673947
394814,2021-06-30,335351.2990800916
394814,2021-07-31,339121.4467194314
394814,2021-08-31,343395.19332813943
394814,2021-09-30,348003.6000432326
394815,2021-06-30,147472.38254556438
394815,2021-07-31,148816.95800634573
394815,2021-08-31,150101.36531818943
394815,2021-09-30,151384.2198984698
394816,2021-06-30,324591.3302033982
394816,2021-07-31,327458.63803464087
394816,2021-08-31,330453.82456520485
394816,2021-09-30,333540.92687847564
394817,2021-06-30,95852.6286733805
394817,2021-07-31,96228.1825598077
394817,2021-08-31,96659.87568356129
394817,2021-09-30,97114.2683445793
394818,2021-06-30,93862.96252090303
394818,2021-07-31,93945.9146970511
394818,2021-08-31,94295.43783065869
394818,2021-09-30,94794.7532577953
394819,2021-06-30,123046.35124229552
394819,2021-07-31,123657.95938382583
394819,2021-08-31,124463.7429742851
394819,2021-09-30,125314.72740945133
394820,2021-06-30,384040.5309320102
394820,2021-07-31,390597.8029257516
394820,2021-08-31,396649.84489113936
394820,2021-09-30,402366.02902134234
394821,2021-06-30,212339.7390888902
394821,2021-07-31,213091.64269671316
394821,2021-08-31,213862.54148301022
394821,2021-09-30,214659.88212627085
394822,2021-06-30,147957.5433380418
394822,2021-07-31,150228.9141559527
394822,2021-08-31,152314.70342354669
394822,2021-09-30,154215.03982220968
394823,2021-06-30,236845.32816633309
394823,2021-07-31,237982.48164935695
394823,2021-08-31,239318.99748997303
394823,2021-09-30,240629.439003042
394824,2021-06-30,133665.40957612364
394824,2021-07-31,136003.0245812778
394824,2021-08-31,138075.93097390147
394824,2021-09-30,140448.9961182811
394825,2021-06-30,120384.71052334929
394825,2021-07-31,120844.55852233438
394825,2021-08-31,121436.20108515775
394825,2021-09-30,122063.5905014808
394826,2021-06-30,96236.69864949494
394826,2021-07-31,97330.7816263307
394826,2021-08-31,98236.51459580193
394826,2021-09-30,99181.31590681209
394827,2021-06-30,113600.78165691445
394827,2021-07-31,114220.97137814673
394827,2021-08-31,114998.31429603888
394827,2021-09-30,115815.80484799115
394829,2021-06-30,176506.31735314155
394829,2021-07-31,177742.98655347998
394829,2021-08-31,178803.18690028327
394829,2021-09-30,179929.31414737465
394830,2021-06-30,161901.2089970755
394830,2021-07-31,162197.8983484861
394830,2021-08-31,162687.69466634566
394830,2021-09-30,163234.4631111818
394831,2021-06-30,123611.44998143433
394831,2021-07-31,124546.76844651258
394831,2021-08-31,126269.53111374943
394831,2021-09-30,128164.19209196797
394832,2021-06-30,149341.10844424932
394832,2021-07-31,150074.1967470069
394832,2021-08-31,150427.4795304081
394832,2021-09-30,150719.87492085068
394833,2021-06-30,115492.7178626834
394833,2021-07-31,115526.01095992612
394833,2021-08-31,115873.2070532125
394833,2021-09-30,116257.72269705875
394835,2021-06-30,106227.87845734699
394835,2021-07-31,107162.74153453583
394835,2021-08-31,108003.44682424056
394835,2021-09-30,108807.08806833258
394836,2021-06-30,88399.55362964055
394836,2021-07-31,89085.48136360204
394836,2021-08-31,89739.14845148294
394836,2021-09-30,90389.4163181
394837,2021-06-30,153304.2871913755
394837,2021-07-31,153750.8595502048
394837,2021-08-31,154242.15326200193
394837,2021-09-30,154810.86826215964
394838,2021-06-30,126794.09275350167
394838,2021-07-31,126984.56357533211
394838,2021-08-31,127438.602117342
394838,2021-09-30,127910.84198873589
394840,2021-06-30,102238.30362575041
394840,2021-07-31,102721.48921438592
394840,2021-08-31,103330.48367537564
394840,2021-09-30,103986.04172440438
394841,2021-06-30,102036.36479699897
394841,2021-07-31,102681.86256932846
394841,2021-08-31,103361.16629190376
394841,2021-09-30,104066.35448409809
394842,2021-06-30,93877.4272989771
394842,2021-07-31,93951.65396716917
394842,2021-08-31,94256.90989153372
394842,2021-09-30,94643.65060523996
394843,2021-06-30,137381.27129235124
394843,2021-07-31,138772.44453352975
394843,2021-08-31,139997.00958229235
394843,2021-09-30,141149.11306763726
394844,2021-06-30,116869.25961038849
394844,2021-07-31,117269.30673820717
394844,2021-08-31,117907.44703260442
394844,2021-09-30,118579.94830224203
394845,2021-06-30,142592.65799723013
394845,2021-07-31,144066.6554603009
394845,2021-08-31,145226.4094535681
394845,2021-09-30,146062.8617585032
394846,2021-06-30,170307.82450468565
394846,2021-07-31,171118.96318603127
394846,2021-08-31,171998.99518579157
394846,2021-09-30,172921.19594652305
394847,2021-06-30,117761.06173718348
394847,2021-07-31,118624.20190251427
394847,2021-08-31,119374.49365010772
394847,2021-09-30,120182.23603575688
394848,2021-06-30,385406.17350924114
394848,2021-07-31,389712.79601329664
394848,2021-08-31,394813.31136209244
394848,2021-09-30,399856.1878699223
394849,2021-06-30,189371.7898167717
394849,2021-07-31,192053.6753820135
394849,2021-08-31,194428.72999582725
394849,2021-09-30,196863.51610155503
394850,2021-06-30,189372.13306523586
394850,2021-07-31,190163.68810242513
394850,2021-08-31,191110.5299504819
394850,2021-09-30,192120.0904452494
394851,2021-06-30,350977.0701052221
394851,2021-07-31,358214.2638259149
394851,2021-08-31,364315.7777924287
394851,2021-09-30,370745.3084602552
394852,2021-06-30,100026.70765829837
394852,2021-07-31,99870.30120488355
394852,2021-08-31,99968.78243376414
394852,2021-09-30,100181.97706474742
394853,2021-06-30,142245.08086058503
394853,2021-07-31,142663.5546897073
394853,2021-08-31,143247.4139408656
394853,2021-09-30,143848.94634218054
394854,2021-06-30,108960.00295111077
394854,2021-07-31,109941.55999263847
394854,2021-08-31,110815.51771590958
394854,2021-09-30,111644.23504257115
394855,2021-06-30,79977.99981825479
394855,2021-07-31,80693.76121146331
394855,2021-08-31,81283.77899492724
394855,2021-09-30,81919.95606196491
394856,2021-06-30,350905.5470582605
394856,2021-07-31,356229.9279518608
394856,2021-08-31,360588.4671537457
394856,2021-09-30,365103.438567545
394857,2021-06-30,178787.62691224465
394857,2021-07-31,180439.28746667417
394857,2021-08-31,182184.87478686968
394857,2021-09-30,183860.5870447504
394858,2021-06-30,59852.15458210098
394858,2021-07-31,60105.4788489496
394858,2021-08-31,60408.56092959276
394858,2021-09-30,60705.324928168266
394859,2021-06-30,180177.76108010585
394859,2021-07-31,181981.6129598851
394859,2021-08-31,183393.06844555872
394859,2021-09-30,184870.3755956954
394860,2021-06-30,259212.93949616054
394860,2021-07-31,260445.0860058582
394860,2021-08-31,260632.58086558158
394860,2021-09-30,261033.2913171659
394861,2021-06-30,145022.3026065883
394861,2021-07-31,146259.0341028283
394861,2021-08-31,147248.6736177812
394861,2021-09-30,148268.01228922146
394862,2021-06-30,243391.8440699792
394862,2021-07-31,246348.49290629016
394862,2021-08-31,249240.95019256795
394862,2021-09-30,252205.03685479896
394864,2021-06-30,139267.5060016411
394864,2021-07-31,141047.967304376
394864,2021-08-31,142465.4508041116
394864,2021-09-30,143909.18296145188
394865,2021-06-30,335877.69119830715
394865,2021-07-31,339909.3914877447
394865,2021-08-31,343239.1343855216
394865,2021-09-30,346711.06641885365
394866,2021-06-30,237423.8446560207
394866,2021-07-31,236098.6026128088
394866,2021-08-31,235987.99677656594
394866,2021-09-30,236127.63051808492
394867,2021-06-30,456516.1132269884
394867,2021-07-31,467493.40117538074
394867,2021-08-31,477797.29899400944
394867,2021-09-30,488066.19450305874
394868,2021-06-30,176679.95619552123
394868,2021-07-31,177242.07420797372
394868,2021-08-31,178175.48627147736
394868,2021-09-30,179078.9828155032
394869,2021-06-30,105148.99262920307
394869,2021-07-31,106027.50213837536
394869,2021-08-31,106887.09022575623
394869,2021-09-30,107693.33674642915
394870,2021-06-30,151447.8552713339
394870,2021-07-31,153578.94678663003
394870,2021-08-31,155491.65210510703
394870,2021-09-30,157355.82425136125
394871,2021-06-30,401766.935127792
394871,2021-07-31,409759.4810367609
394871,2021-08-31,416224.19985336537
394871,2021-09-30,422409.8494946333
394872,2021-06-30,146701.67388948804
394872,2021-07-31,147485.9182035048
394872,2021-08-31,148304.87169002934
394872,2021-09-30,149201.91355533717
394873,2021-06-30,208379.16117831977
394873,2021-07-31,210098.16779176245
394873,2021-08-31,212427.42894459987
394873,2021-09-30,214786.968855816
394875,2021-06-30,155108.44180008402
394875,2021-07-31,156683.94807607686
394875,2021-08-31,158115.69788066956
394875,2021-09-30,159491.75917018676
394876,2021-06-30,315713.3101153021
394876,2021-07-31,320365.37470229215
394876,2021-08-31,324135.0923470436
394876,2021-09-30,327545.9573314794
394877,2021-06-30,323686.04880956287
394877,2021-07-31,329027.13567224616
394877,2021-08-31,333280.74032998
394877,2021-09-30,337538.46418706054
394878,2021-06-30,126396.14171597926
394878,2021-07-31,126207.53282627749
394878,2021-08-31,126628.09393127455
394878,2021-09-30,127071.01964524301
394879,2021-06-30,187504.2659548773
394879,2021-07-31,188541.90963316621
394879,2021-08-31,189681.89303395624
394879,2021-09-30,191055.44560344057
394880,2021-06-30,180269.14226514852
394880,2021-07-31,184011.83336841973
394880,2021-08-31,186931.66624810646
394880,2021-09-30,189794.49700565363
394881,2021-06-30,390703.588602678
394881,2021-07-31,395826.86432144145
394881,2021-08-31,400617.8923187415
394881,2021-09-30,405435.7322373698
394882,2021-06-30,269871.82298050175
394882,2021-07-31,273004.750409077
394882,2021-08-31,275995.2741094502
394882,2021-09-30,278883.9690156179
394883,2021-06-30,100971.6510520457
394883,2021-07-31,101867.05646904936
394883,2021-08-31,102565.81354871398
394883,2021-09-30,103274.6611396643
394884,2021-06-30,142707.65621760214
394884,2021-07-31,143533.5121659935
394884,2021-08-31,144510.97471522825
394884,2021-09-30,145490.89690216543
394885,2021-06-30,154296.1681871583
394885,2021-07-31,155025.07364655033
394885,2021-08-31,155697.71633643392
394885,2021-09-30,156423.87384935343
394886,2021-06-30,138467.85158495238
394886,2021-07-31,139610.64642014547
394886,2021-08-31,140666.87825965235
394886,2021-09-30,141715.6787485155
394887,2021-06-30,120546.7646640456
394887,2021-07-31,121326.70459631557
394887,2021-08-31,121932.62691722257
394887,2021-09-30,122576.02576588007
394888,2021-06-30,104935.10425875621
394888,2021-07-31,105624.50994267972
394888,2021-08-31,106258.29732518463
394888,2021-09-30,106894.88875380816
394889,2021-06-30,177942.02535985137
394889,2021-07-31,178909.03200006584
394889,2021-08-31,180092.50600313308
394889,2021-09-30,181300.28430326382
394890,2021-06-30,479905.74109322677
394890,2021-07-31,484300.1489901143
394890,2021-08-31,490831.2122412036
394890,2021-09-30,497717.23427633295
394891,2021-06-30,148174.09005954774
394891,2021-07-31,148449.67494579038
394891,2021-08-31,149651.65774815535
394891,2021-09-30,151023.71372028446
394892,2021-06-30,256040.26691580476
394892,2021-07-31,260065.45480253088
394892,2021-08-31,263824.35891902173
394892,2021-09-30,267530.53091907786
394893,2021-06-30,113015.44646317238
394893,2021-07-31,114692.16176989215
394893,2021-08-31,116117.45516819792
394893,2021-09-30,117513.81255401956
394894,2021-06-30,142691.42519801285
394894,2021-07-31,143106.2276673185
394894,2021-08-31,143715.40396471933
394894,2021-09-30,144682.06411649982
394895,2021-06-30,145380.4680203079
394895,2021-07-31,145726.8316884088
394895,2021-08-31,146294.7645906881
394895,2021-09-30,146890.98486369947
394896,2021-06-30,181676.87180516223
394896,2021-07-31,184920.87859823095
394896,2021-08-31,187823.67343940312
394896,2021-09-30,190825.66822314175
394897,2021-06-30,87602.76878252818
394897,2021-07-31,87712.00999164215
394897,2021-08-31,87944.29106121609
394897,2021-09-30,88102.00609595614
394898,2021-06-30,246054.65430448676
394898,2021-07-31,249437.21014895948
394898,2021-08-31,252435.9992431915
394898,2021-09-30,255416.3166594478
394899,2021-06-30,159548.7717703302
394899,2021-07-31,160395.82518837234
394899,2021-08-31,161309.23634366976
394899,2021-09-30,162253.48247193458
394900,2021-06-30,811931.4366096305
394900,2021-07-31,824289.4435525583
394900,2021-08-31,834907.3671948435
394900,2021-09-30,843932.1736726509
394901,2021-06-30,413240.99186635116
394901,2021-07-31,422397.6531440849
394901,2021-08-31,429971.1846955354
394901,2021-09-30,437681.9168917472
394902,2021-06-30,337223.05546507525
394902,2021-07-31,342339.54393647524
394902,2021-08-31,346880.09217577154
394902,2021-09-30,351396.233631705
394903,2021-06-30,101717.15722374017
394903,2021-07-31,102634.78766760595
394903,2021-08-31,103528.30397771204
394903,2021-09-30,104121.39536507224
394904,2021-06-30,177778.07087522658
394904,2021-07-31,178090.83011075208
394904,2021-08-31,178660.31867257605
394904,2021-09-30,179277.1590732439
394905,2021-06-30,177318.05742621893
394905,2021-07-31,179094.91669562185
394905,2021-08-31,180740.97950899886
394905,2021-09-30,182423.77629059652
394906,2021-06-30,108479.23399937904
394906,2021-07-31,109162.89451023849
394906,2021-08-31,109960.52921641996
394906,2021-09-30,110772.91330816975
394907,2021-06-30,122982.29327042314
394907,2021-07-31,125326.26269504247
394907,2021-08-31,127201.06968550669
394907,2021-09-30,129010.90064925893
394908,2021-06-30,287641.8740634444
394908,2021-07-31,291882.1416421319
394908,2021-08-31,296110.3610825139
394908,2021-09-30,300436.6289093076
394910,2021-06-30,235855.31032446498
394910,2021-07-31,238085.2251186716
394910,2021-08-31,240194.21372353198
394910,2021-09-30,242223.06747472944
394911,2021-06-30,147416.66439037776
394911,2021-07-31,149151.75484513404
394911,2021-08-31,151154.5569785089
394911,2021-09-30,153323.88735869905
394912,2021-06-30,169354.55990000354
394912,2021-07-31,169917.0545263347
394912,2021-08-31,170481.13792747917
394912,2021-09-30,171110.5614998574
394913,2021-06-30,544035.2992897774
394913,2021-07-31,549463.878144189
394913,2021-08-31,554615.7881127936
394913,2021-09-30,559792.5012870305
394914,2021-06-30,147959.36068400095
394914,2021-07-31,148761.27213788783
394914,2021-08-31,149571.07572975667
394914,2021-09-30,150355.0011695056
394915,2021-06-30,118395.17891819036
394915,2021-07-31,119293.15150980937
394915,2021-08-31,120039.17660907382
394915,2021-09-30,120556.5771576176
394916,2021-06-30,136719.11488209298
394916,2021-07-31,136902.88577221526
394916,2021-08-31,137426.1424851828
394916,2021-09-30,138011.68057714967
394917,2021-06-30,216052.26440667833
394917,2021-07-31,220367.10719771968
394917,2021-08-31,223650.8838030892
394917,2021-09-30,226877.23486980336
394918,2021-06-30,190328.63677862944
394918,2021-07-31,193246.9703097018
394918,2021-08-31,195755.1468993994
394918,2021-09-30,198245.56492973032
394919,2021-06-30,165116.62687667186
394919,2021-07-31,165698.40734591248
394919,2021-08-31,166498.7335471167
394919,2021-09-30,167391.70560160564
394920,2021-06-30,156254.79005848343
394920,2021-07-31,156690.09440750914
394920,2021-08-31,157327.00058392627
394920,2021-09-30,158023.73395363247
394921,2021-06-30,139414.98990166473
394921,2021-07-31,139745.97728674306
394921,2021-08-31,140443.04426007165
394921,2021-09-30,141205.3106600764
394922,2021-06-30,155176.63019125137
394922,2021-07-31,156178.36779287655
394922,2021-08-31,157396.1650640468
394922,2021-09-30,158578.1517453341
394923,2021-06-30,135916.10926124273
394923,2021-07-31,136296.94287170382
394923,2021-08-31,136998.062261005
394923,2021-09-30,137718.51317783544
394924,2021-06-30,304882.92100664886
394924,2021-07-31,309746.280731299
394924,2021-08-31,314905.94023528235
394924,2021-09-30,319708.13817634346
394925,2021-06-30,521495.82444218645
394925,2021-07-31,529117.0069962228
394925,2021-08-31,537144.1140380846
394925,2021-09-30,545095.0857470976
394927,2021-06-30,193313.8420724469
394927,2021-07-31,196224.22265621746
394927,2021-08-31,198899.83964945102
394927,2021-09-30,201595.03462354193
394928,2021-06-30,503246.3132776777
394928,2021-07-31,514885.24416825647
394928,2021-08-31,523609.8474139246
394928,2021-09-30,532508.6585670495
394930,2021-06-30,179436.7862472749
394930,2021-07-31,178334.86504564347
394930,2021-08-31,177930.4784972957
394930,2021-09-30,177593.2718870482
394931,2021-06-30,433316.25452533463
394931,2021-07-31,444436.70938055316
394931,2021-08-31,454128.69443546335
394931,2021-09-30,463367.4365854273
394932,2021-06-30,94281.29470086197
394932,2021-07-31,96839.76850757474
394932,2021-08-31,98820.25648880942
394932,2021-09-30,100705.98129551305
394933,2021-06-30,93117.34305524455
394933,2021-07-31,93892.32787715169
394933,2021-08-31,94503.90371207632
394933,2021-09-30,95157.27352003528
394934,2021-06-30,183353.97070245357
394934,2021-07-31,175993.16268818738
394934,2021-08-31,170843.9925190481
394934,2021-09-30,165515.99861184048
394935,2021-06-30,182375.3724870375
394935,2021-07-31,184466.83260925213
394935,2021-08-31,186377.4607879343
394935,2021-09-30,188293.23191698926
394936,2021-06-30,89967.74812895531
394936,2021-07-31,91095.42267047061
394936,2021-08-31,91726.78408417857
394936,2021-09-30,92285.3129148605
394937,2021-06-30,447426.58060503105
394937,2021-07-31,456821.0438015061
394937,2021-08-31,464973.64609405125
394937,2021-09-30,472906.6842731955
394938,2021-06-30,236284.1892491235
394938,2021-07-31,239431.0475902679
394938,2021-08-31,242330.3082726738
394938,2021-09-30,245332.01229812304
394939,2021-06-30,165344.72358928906
394939,2021-07-31,166550.1044472913
394939,2021-08-31,167725.35137957806
394939,2021-09-30,168928.48442083324
394940,2021-06-30,220500.52009056607
394940,2021-07-31,223827.3007373708
394940,2021-08-31,226892.00477500545
394940,2021-09-30,229987.4063542998
