unique_id,ds,historic_average,naive,random_walk_with_drift,ses_alpha-0.9,seasonal_naive_season_length-12,window_average_window_size-4
394522,2021-07-31,113251.664,121987.0,122272.586,121927.71,123929.0,121377.25
394522,2021-08-31,113251.664,121987.0,122415.375,121927.71,123947.0,121377.25
394522,2021-09-30,113251.664,121987.0,122558.17,121927.71,124199.0,121377.25
394523,2021-06-30,111888.02,158457.0,158790.44,158209.64,137957.0,155232.0
394523,2021-07-31,111888.02,158457.0,159123.88,158209.64,139331.0,155232.0
394523,2021-08-31,111888.02,158457.0,159457.33,158209.64,140967.0,155232.0
394523,2021-09-30,111888.02,158457.0,159790.77,158209.64,143086.0,155232.0
394524,2021-06-30,88200.484,96655.0,96735.68,96548.164,90411.0,95273.5
394524,2021-07-31,88200.484,96655.0,96816.36,96548.164,91086.0,95273.5
394524,2021-08-31,88200.484,96655.0,96897.04,96548.164,91685.0,95273.5
394524,2021-09-30,88200.484,96655.0,96977.72,96548.164,92257.0,95273.5
394525,2021-06-30,123573.016,160397.0,160713.03,160292.4,150042.0,158839.5
394525,2021-07-31,123573.016,160397.0,161029.06,160292.4,150570.0,158839.5
394525,2021-08-31,123573.016,160397.0,161345.11,160292.4,151032.0,158839.5
394525,2021-09-30,123573.016,160397.0,161661.14,160292.4,151518.0,158839.5
394526,2021-06-30,97272.64,135385.0,135592.86,135312.08,126142.0,134149.5
394526,2021-07-31,97272.64,135385.0,135800.72,135312.08,126721.0,134149.5
394526,2021-08-31,97272.64,135385.0,136008.56,135312.08,126914.0,134149.5
394526,2021-09-30,97272.64,135385.0,136216.42,135312.08,127164.0,134149.5
394527,2021-06-30,107103.69,134179.0,134446.12,134101.98,128890.0,133066.25
394527,2021-07-31,107103.69,134179.0,134713.25,134101.98,129127.0,133066.25
394527,2021-08-31,107103.69,134179.0,134980.38,134101.98,129198.0,133066.25
394527,2021-09-30,107103.69,134179.0,135247.48,134101.98,129417.0,133066.25
394528,2021-06-30,172826.64,260207.0,260801.53,259636.33,230126.0,252782.0
394528,2021-07-31,172826.64,260207.0,261396.06,259636.33,230481.0,252782.0
394528,2021-08-31,172826.64,260207.0,261990.6,259636.33,231278.0,252782.0
394528,2021-09-30,172826.64,260207.0,262585.12,259636.33,232616.0,252782.0
394529,2021-06-30,107097.96,120961.0,120973.46,120831.7,112028.0,119519.25
394529,2021-07-31,107097.96,120961.0,120985.93,120831.7,112297.0,119519.25
394529,2021-08-31,107097.96,120961.0,120998.39,120831.7,112612.0,119519.25
394529,2021-09-30,107097.96,120961.0,121010.86,120831.7,113283.0,119519.25
394530,2021-06-30,300016.7,524542.0,525816.56,523289.8,457788.0,509686.75
394530,2021-07-31,300016.7,524542.0,527091.1,523289.8,459218.0,509686.75
394530,2021-08-31,300016.7,524542.0,528365.7,523289.8,462406.0,509686.75
394530,2021-09-30,300016.7,524542.0,529640.25,523289.8,466801.0,509686.75
394531,2021-06-30,165088.4,227206.0,227608.94,226950.12,208309.0,223322.0
394531,2021-07-31,165088.4,227206.0,228011.89,226950.12,209603.0,223322.0
394531,2021-08-31,165088.4,227206.0,228414.84,226950.12,210733.0,223322.0
394531,2021-09-30,165088.4,227206.0,228817.78,226950.12,211878.0,223322.0
394532,2021-06-30,148340.02,210665.0,210931.7,210355.14,185959.0,206840.25
394532,2021-07-31,148340.02,210665.0,211198.4,210355.14,185629.0,206840.25
394532,2021-08-31,148340.02,210665.0,211465.12,210355.14,187104.0,206840.25
394532,2021-09-30,148340.02,210665.0,211731.83,210355.14,189779.0,206840.25
394533,2021-06-30,221620.17,266648.0,267504.84,266688.34,264630.0,266836.25
394533,2021-07-31,221620.17,266648.0,268361.72,266688.34,263961.0,266836.25
394533,2021-08-31,221620.17,266648.0,269218.56,266688.34,263723.0,266836.25
394533,2021-09-30,221620.17,266648.0,270075.4,266688.34,263614.0,266836.25
394535,2021-06-30,100651.17,105323.0,105268.39,105228.66,100291.0,104423.0
394535,2021-07-31,100651.17,105323.0,105213.77,105228.66,99742.0,104423.0
394535,2021-08-31,100651.17,105323.0,105159.164,105228.66,99483.0,104423.0
394535,2021-09-30,100651.17,105323.0,105104.555,105228.66,99647.0,104423.0
394536,2021-06-30,112502.8,122274.0,122778.766,122203.48,112562.0,121254.25
394536,2021-07-31,112502.8,122274.0,123283.53,122203.48,112995.0,121254.25
394536,2021-08-31,112502.8,122274.0,123788.3,122203.48,113722.0,121254.25
394536,2021-09-30,112502.8,122274.0,124293.06,122203.48,114104.0,121254.25
394537,2021-06-30,113548.12,133727.0,133924.33,133643.03,124938.0,132285.0
394537,2021-07-31,113548.12,133727.0,134121.64,133643.03,125703.0,132285.0
394537,2021-08-31,113548.12,133727.0,134318.97,133643.03,126493.0,132285.0
394537,2021-09-30,113548.12,133727.0,134516.28,133643.03,127506.0,132285.0
394538,2021-06-30,89463.66,116759.0,116939.25,116669.36,111124.0,115765.75
394538,2021-07-31,89463.66,116759.0,117119.49,116669.36,111543.0,115765.75
394538,2021-08-31,89463.66,116759.0,117299.734,116669.36,111591.0,115765.75
394538,2021-09-30,89463.66,116759.0,117479.984,116669.36,111634.0,115765.75
394539,2021-06-30,210204.47,267098.0,267404.0,266671.5,240156.0,261889.5
394539,2021-07-31,210204.47,267098.0,267709.97,266671.5,241263.0,261889.5
394539,2021-08-31,210204.47,267098.0,268015.97,266671.5,242745.0,261889.5
394539,2021-09-30,210204.47,267098.0,268321.94,266671.5,244761.0,261889.5
394540,2021-06-30,83548.555,113348.0,113532.71,113254.305,108493.0,112484.25
394540,2021-07-31,83548.555,113348.0,113717.42,113254.305,108802.0,112484.25
394540,2021-08-31,83548.555,113348.0,113902.13,113254.305,108887.0,112484.25
394540,2021-09-30,83548.555,113348.0,114086.84,113254.305,108976.0,112484.25
394541,2021-06-30,82888.63,110476.0,110701.875,110382.664,106065.0,109397.5
394541,2021-07-31,82888.63,110476.0,110927.75,110382.664,106350.0,109397.5
394541,2021-08-31,82888.63,110476.0,111153.625,110382.664,106453.0,109397.5
394541,2021-09-30,82888.63,110476.0,111379.5,110382.664,105617.0,109397.5
394542,2021-06-30,163336.08,202305.0,202678.77,202258.39,189162.0,200375.25
394542,2021-07-31,163336.08,202305.0,203052.53,202258.39,189845.0,200375.25
394542,2021-08-31,163336.08,202305.0,203426.31,202258.39,190838.0,200375.25
394542,2021-09-30,163336.08,202305.0,203800.08,202258.39,192052.0,200375.25
394543,2021-06-30,146795.36,191943.0,192268.97,191811.38,175529.0,190730.0
394543,2021-07-31,146795.36,191943.0,192594.94,191811.38,175678.0,190730.0
394543,2021-08-31,146795.36,191943.0,192920.89,191811.38,176958.0,190730.0
394543,2021-09-30,146795.36,191943.0,193246.86,191811.38,178328.0,190730.0
394544,2021-06-30,105331.18,135834.0,136387.45,135738.34,130233.0,134520.25
394544,2021-07-31,105331.18,135834.0,136940.89,135738.34,130345.0,134520.25
394544,2021-08-31,105331.18,135834.0,137494.34,135738.34,130336.0,134520.25
394544,2021-09-30,105331.18,135834.0,138047.78,135738.34,130804.0,134520.25
394545,2021-06-30,68604.17,90084.0,90240.6,90028.88,89545.0,89420.5
394545,2021-07-31,68604.17,90084.0,90397.2,90028.88,88761.0,89420.5
394545,2021-08-31,68604.17,90084.0,90553.805,90028.88,88159.0,89420.5
394545,2021-09-30,68604.17,90084.0,90710.41,90028.88,87621.0,89420.5
394546,2021-06-30,153257.02,199185.0,199476.3,198936.42,175559.0,195467.25
394546,2021-07-31,153257.02,199185.0,199767.61,198936.42,177154.0,195467.25
394546,2021-08-31,153257.02,199185.0,200058.9,198936.42,178810.0,195467.25
394546,2021-09-30,153257.02,199185.0,200350.22,198936.42,181138.0,195467.25
394547,2021-06-30,382235.97,499446.0,500449.4,498048.62,428896.0,479843.25
394547,2021-07-31,382235.97,499446.0,501452.8,498048.62,432041.0,479843.25
394547,2021-08-31,382235.97,499446.0,502456.25,498048.62,434283.0,479843.25
394547,2021-09-30,382235.97,499446.0,503459.66,498048.62,438235.0,479843.25
394548,2021-06-30,88590.86,127810.0,128072.14,127713.65,120437.0,126835.75
394548,2021-07-31,88590.86,127810.0,128334.27,127713.65,120790.0,126835.75
394548,2021-08-31,88590.86,127810.0,128596.41,127713.65,121179.0,126835.75
394548,2021-09-30,88590.86,127810.0,128858.55,127713.65,121801.0,126835.75
394549,2021-06-30,212962.6,314875.0,315447.47,314178.0,279334.0,306466.25
394549,2021-07-31,212962.6,314875.0,316019.97,314178.0,280598.0,306466.25
394549,2021-08-31,212962.6,314875.0,316592.44,314178.0,282174.0,306466.25
394549,2021-09-30,212962.6,314875.0,317164.94,314178.0,284006.0,306466.25
394550,2021-06-30,86650.805,106766.0,106870.08,106711.7,104389.0,106156.0
394550,2021-07-31,86650.805,106766.0,106974.16,106711.7,104607.0,106156.0
394550,2021-08-31,86650.805,106766.0,107078.234,106711.7,104663.0,106156.0
394550,2021-09-30,86650.805,106766.0,107182.31,106711.7,104729.0,106156.0
394551,2021-06-30,112822.266,148899.0,149302.84,148820.95,141760.0,147647.5
394551,2021-07-31,112822.266,148899.0,149706.7,148820.95,141552.0,147647.5
394551,2021-08-31,112822.266,148899.0,150110.55,148820.95,141894.0,147647.5
394551,2021-09-30,112822.266,148899.0,150514.4,148820.95,142253.0,147647.5
394553,2021-06-30,170493.67,228848.0,229080.7,228212.61,180117.0,219679.75
394553,2021-07-31,170493.67,228848.0,229313.42,228212.61,181802.0,219679.75
394553,2021-08-31,170493.67,228848.0,229546.12,228212.61,184490.0,219679.75
394553,2021-09-30,170493.67,228848.0,229778.84,228212.61,188285.0,219679.75
394554,2021-06-30,283879.28,372900.0,373700.1,371748.12,309311.0,357389.25
394554,2021-07-31,283879.28,372900.0,374500.2,371748.12,310539.0,357389.25
394554,2021-08-31,283879.28,372900.0,375300.28,371748.12,312333.0,357389.25
394554,2021-09-30,283879.28,372900.0,376100.38,371748.12,315556.0,357389.25
394555,2021-06-30,151738.53,217153.0,217681.8,216855.0,195738.0,213538.25
394555,2021-07-31,151738.53,217153.0,218210.6,216855.0,197373.0,213538.25
394555,2021-08-31,151738.53,217153.0,218739.39,216855.0,199128.0,213538.25
394555,2021-09-30,151738.53,217153.0,219268.19,216855.0,200951.0,213538.25
394556,2021-06-30,573637.9,822560.0,824354.06,819950.0,787859.0,795208.25
394556,2021-07-31,573637.9,822560.0,826148.1,819950.0,779418.0,795208.25
394556,2021-08-31,573637.9,822560.0,827942.25,819950.0,770110.0,795208.25
394556,2021-09-30,573637.9,822560.0,829736.3,819950.0,767472.0,795208.25
394557,2021-06-30,117287.37,148398.0,148672.64,148338.16,143221.0,147537.75
394557,2021-07-31,117287.37,148398.0,148947.3,148338.16,143119.0,147537.75
394557,2021-08-31,117287.37,148398.0,149221.94,148338.16,143131.0,147537.75
394557,2021-09-30,117287.37,148398.0,149496.58,148338.16,143147.0,147537.75
394558,2021-06-30,119786.734,157207.0,157572.11,157061.05,148571.0,155281.0
394558,2021-07-31,119786.734,157207.0,157937.2,157061.05,148893.0,155281.0
394558,2021-08-31,119786.734,157207.0,158302.31,157061.05,149041.0,155281.0
394558,2021-09-30,119786.734,157207.0,158667.42,157061.05,149449.0,155281.0
394559,2021-06-30,156495.02,275757.0,276524.4,274830.8,221394.0,262877.5
394559,2021-07-31,156495.02,275757.0,277291.78,274830.8,224559.0,262877.5
394559,2021-08-31,156495.02,275757.0,278059.2,274830.8,229797.0,262877.5
394559,2021-09-30,156495.02,275757.0,278826.56,274830.8,235607.0,262877.5
394560,2021-06-30,68816.85,85605.0,85724.2,85563.01,81445.0,84916.25
394560,2021-07-31,68816.85,85605.0,85843.4,85563.01,81590.0,84916.25
394560,2021-08-31,68816.85,85605.0,85962.6,85563.01,81665.0,84916.25
394560,2021-09-30,68816.85,85605.0,86081.805,85563.01,81832.0,84916.25
394561,2021-06-30,119015.21,158646.0,158897.28,158344.52,138854.0,155081.75
394561,2021-07-31,119015.21,158646.0,159148.56,158344.52,139698.0,155081.75
394561,2021-08-31,119015.21,158646.0,159399.86,158344.52,140658.0,155081.75
394561,2021-09-30,119015.21,158646.0,159651.14,158344.52,142420.0,155081.75
394562,2021-06-30,176228.97,189497.0,189417.23,189342.0,178158.0,187290.5
394562,2021-07-31,176228.97,189497.0,189337.47,189342.0,178820.0,187290.5
394562,2021-08-31,176228.97,189497.0,189257.72,189342.0,179131.0,187290.5
394562,2021-09-30,176228.97,189497.0,189177.95,189342.0,179648.0,187290.5
394563,2021-06-30,131321.38,180010.0,180310.1,179692.64,160540.0,176428.75
394563,2021-07-31,131321.38,180010.0,180610.19,179692.64,161596.0,176428.75
394563,2021-08-31,131321.38,180010.0,180910.28,179692.64,162578.0,176428.75
394563,2021-09-30,131321.38,180010.0,181210.38,179692.64,164160.0,176428.75
394564,2021-06-30,84948.25,110701.0,110878.39,110608.805,112722.0,110169.75
394564,2021-07-31,84948.25,110701.0,111055.79,110608.805,112333.0,110169.75
394564,2021-08-31,84948.25,110701.0,111233.19,110608.805,112142.0,110169.75
394564,2021-09-30,84948.25,110701.0,111410.58,110608.805,112383.0,110169.75
394565,2021-06-30,134510.28,195117.0,195501.44,194757.3,173705.0,191022.25
394565,2021-07-31,134510.28,195117.0,195885.88,194757.3,174631.0,191022.25
394565,2021-08-31,134510.28,195117.0,196270.31,194757.3,175525.0,191022.25
394565,2021-09-30,134510.28,195117.0,196654.75,194757.3,176870.0,191022.25
394566,2021-06-30,190032.97,293857.0,294888.62,293000.97,266670.0,284121.75
394566,2021-07-31,190032.97,293857.0,295920.22,293000.97,267028.0,284121.75
394566,2021-08-31,190032.97,293857.0,296951.84,293000.97,266267.0,284121.75
394566,2021-09-30,190032.97,293857.0,297983.47,293000.97,266256.0,284121.75
394567,2021-06-30,297382.38,417357.0,418254.16,416399.84,389037.0,412260.25
394567,2021-07-31,297382.38,417357.0,419151.28,416399.84,391189.0,412260.25
394567,2021-08-31,297382.38,417357.0,420048.44,416399.84,393546.0,412260.25
394567,2021-09-30,297382.38,417357.0,420945.56,416399.84,396718.0,412260.25
394568,2021-06-30,89104.26,114666.0,114876.84,114506.5,104534.0,112525.75
394568,2021-07-31,89104.26,114666.0,115087.69,114506.5,104273.0,112525.75
394568,2021-08-31,89104.26,114666.0,115298.53,114506.5,104139.0,112525.75
394568,2021-09-30,89104.26,114666.0,115509.375,114506.5,104989.0,112525.75
394569,2021-06-30,98267.055,117095.0,117274.29,117039.65,109358.0,116144.25
394569,2021-07-31,98267.055,117095.0,117453.57,117039.65,109506.0,116144.25
394569,2021-08-31,98267.055,117095.0,117632.86,117039.65,110071.0,116144.25
394569,2021-09-30,98267.055,117095.0,117812.14,117039.65,110735.0,116144.25
394570,2021-06-30,74742.27,92951.0,93082.16,92954.445,91009.0,93164.0
394570,2021-07-31,74742.27,92951.0,93213.31,92954.445,89733.0,93164.0
394570,2021-08-31,74742.27,92951.0,93344.47,92954.445,89005.0,93164.0
394570,2021-09-30,74742.27,92951.0,93475.625,92954.445,89644.0,93164.0
394571,2021-06-30,124667.36,143942.0,144180.86,143791.1,135366.0,142119.0
394571,2021-07-31,124667.36,143942.0,144419.72,143791.1,135899.0,142119.0
394571,2021-08-31,124667.36,143942.0,144658.58,143791.1,136567.0,142119.0
394571,2021-09-30,124667.36,143942.0,144897.44,143791.1,137136.0,142119.0
394572,2021-06-30,118052.695,153094.0,153328.23,152920.17,136231.0,150669.25
394572,2021-07-31,118052.695,153094.0,153562.47,152920.17,137041.0,150669.25
394572,2021-08-31,118052.695,153094.0,153796.72,152920.17,138060.0,150669.25
394572,2021-09-30,118052.695,153094.0,154030.95,152920.17,139925.0,150669.25
394573,2021-06-30,86322.984,106368.0,106722.74,106316.76,100707.0,105835.5
394573,2021-07-31,86322.984,106368.0,107077.484,106316.76,100741.0,105835.5
394573,2021-08-31,86322.984,106368.0,107432.234,106316.76,101119.0,105835.5
394573,2021-09-30,86322.984,106368.0,107786.98,106316.76,101468.0,105835.5
394574,2021-06-30,163995.44,189409.0,189614.39,189125.08,173872.0,186139.25
394574,2021-07-31,163995.44,189409.0,189819.77,189125.08,173602.0,186139.25
394574,2021-08-31,163995.44,189409.0,190025.16,189125.08,174266.0,186139.25
394574,2021-09-30,163995.44,189409.0,190230.53,189125.08,175090.0,186139.25
394576,2021-06-30,230553.72,383673.0,384561.22,383033.66,331091.0,374913.5
394576,2021-07-31,230553.72,383673.0,385449.44,383033.66,330572.0,374913.5
394576,2021-08-31,230553.72,383673.0,386337.7,383033.66,332011.0,374913.5
394576,2021-09-30,230553.72,383673.0,387225.9,383033.66,336321.0,374913.5
394577,2021-06-30,262050.75,373895.0,374877.25,373154.88,329672.0,364629.0
394577,2021-07-31,262050.75,373895.0,375859.5,373154.88,333632.0,364629.0
394577,2021-08-31,262050.75,373895.0,376841.75,373154.88,336862.0,364629.0
394577,2021-09-30,262050.75,373895.0,377824.0,373154.88,340166.0,364629.0
394578,2021-06-30,187080.6,219554.0,219888.8,219407.06,209549.0,217630.25
394578,2021-07-31,187080.6,219554.0,220223.6,219407.06,209618.0,217630.25
394578,2021-08-31,187080.6,219554.0,220558.39,219407.06,210265.0,217630.25
394578,2021-09-30,187080.6,219554.0,220893.17,219407.06,210909.0,217630.25
394579,2021-06-30,119118.68,166636.0,166897.5,166404.11,148244.0,163849.25
394579,2021-07-31,119118.68,166636.0,167159.02,166404.11,148958.0,163849.25
394579,2021-08-31,119118.68,166636.0,167420.53,166404.11,149811.0,163849.25
394579,2021-09-30,119118.68,166636.0,167682.03,166404.11,151133.0,163849.25
394580,2021-06-30,205688.12,252595.0,253049.9,252643.19,227765.0,252471.75
394580,2021-07-31,205688.12,252595.0,253504.81,252643.19,228663.0,252471.75
394580,2021-08-31,205688.12,252595.0,253959.7,252643.19,234044.0,252471.75
394580,2021-09-30,205688.12,252595.0,254414.61,252643.19,239191.0,252471.75
394582,2021-06-30,90525.46,117534.0,117767.52,117453.12,110393.0,116556.25
394582,2021-07-31,90525.46,117534.0,118001.05,117453.12,110597.0,116556.25
394582,2021-08-31,90525.46,117534.0,118234.58,117453.12,110726.0,116556.25
394582,2021-09-30,90525.46,117534.0,118468.1,117453.12,110965.0,116556.25
394584,2021-06-30,174121.6,273409.0,274217.28,272999.44,253484.0,268845.75
394584,2021-07-31,174121.6,273409.0,275025.6,272999.44,255186.0,268845.75
394584,2021-08-31,174121.6,273409.0,275833.88,272999.44,255918.0,268845.75
394584,2021-09-30,174121.6,273409.0,276642.16,272999.44,256677.0,268845.75
394585,2021-06-30,203098.9,246824.0,247240.28,246578.28,231611.0,243505.75
394585,2021-07-31,203098.9,246824.0,247656.56,246578.28,232374.0,243505.75
394585,2021-08-31,203098.9,246824.0,248072.84,246578.28,233170.0,243505.75
394585,2021-09-30,203098.9,246824.0,248489.14,246578.28,234134.0,243505.75
394586,2021-06-30,187075.4,285902.0,286536.1,285434.25,252963.0,280379.25
394586,2021-07-31,187075.4,285902.0,287170.16,285434.25,254073.0,280379.25
394586,2021-08-31,187075.4,285902.0,287804.25,285434.25,255396.0,280379.25
394586,2021-09-30,187075.4,285902.0,288438.3,285434.25,257808.0,280379.25
394587,2021-06-30,115726.05,145094.0,145447.98,144975.14,134349.0,143438.5
394587,2021-07-31,115726.05,145094.0,145801.97,144975.14,134549.0,143438.5
394587,2021-08-31,115726.05,145094.0,146155.95,144975.14,134924.0,143438.5
394587,2021-09-30,115726.05,145094.0,146509.94,144975.14,135310.0,143438.5
394588,2021-06-30,113426.69,158993.0,159421.86,158834.45,139847.0,156190.75
394588,2021-07-31,113426.69,158993.0,159850.7,158834.45,139823.0,156190.75
394588,2021-08-31,113426.69,158993.0,160279.56,158834.45,140672.0,156190.75
394588,2021-09-30,113426.69,158993.0,160708.42,158834.45,142323.0,156190.75
394589,2021-06-30,122088.89,154695.0,154900.1,154501.39,137030.0,152107.75
394589,2021-07-31,122088.89,154695.0,155105.17,154501.39,138071.0,152107.75
394589,2021-08-31,122088.89,154695.0,155310.25,154501.39,139264.0,152107.75
394589,2021-09-30,122088.89,154695.0,155515.34,154501.39,140489.0,152107.75
394590,2021-06-30,155154.36,238076.0,238540.89,237502.28,202412.0,230703.5
394590,2021-07-31,155154.36,238076.0,239005.78,237502.28,204022.0,230703.5
394590,2021-08-31,155154.36,238076.0,239470.66,237502.28,206359.0,230703.5
394590,2021-09-30,155154.36,238076.0,239935.55,237502.28,208535.0,230703.5
394591,2021-06-30,207135.58,258484.0,259312.97,258352.1,244300.0,256594.0
394591,2021-07-31,207135.58,258484.0,260141.95,258352.1,244868.0,256594.0
394591,2021-08-31,207135.58,258484.0,260970.92,258352.1,244984.0,256594.0
394591,2021-09-30,207135.58,258484.0,261799.89,258352.1,245428.0,256594.0
394592,2021-06-30,202995.02,344927.0,345410.3,343913.47,294064.0,331511.0
394592,2021-07-31,202995.02,344927.0,345893.66,343913.47,293835.0,331511.0
394592,2021-08-31,202995.02,344927.0,346376.97,343913.47,295099.0,331511.0
394592,2021-09-30,202995.02,344927.0,346860.3,343913.47,297353.0,331511.0
394593,2021-06-30,122428.414,170694.0,170957.88,170644.56,156889.0,169600.0
394593,2021-07-31,122428.414,170694.0,171221.75,170644.56,158935.0,169600.0
394593,2021-08-31,122428.414,170694.0,171485.62,170644.56,160412.0,169600.0
394593,2021-09-30,122428.414,170694.0,171749.5,170644.56,161807.0,169600.0
394594,2021-06-30,63116.832,83077.0,83206.234,82999.06,79316.0,82405.25
394594,2021-07-31,63116.832,83077.0,83335.47,82999.06,79449.0,82405.25
394594,2021-08-31,63116.832,83077.0,83464.7,82999.06,79463.0,82405.25
394594,2021-09-30,63116.832,83077.0,83593.94,82999.06,79551.0,82405.25
394595,2021-06-30,292745.06,466034.0,467182.66,464483.75,380530.0,447237.25
394595,2021-07-31,292745.06,466034.0,468331.3,464483.75,381762.0,447237.25
394595,2021-08-31,292745.06,466034.0,469479.97,464483.75,385360.0,447237.25
394595,2021-09-30,292745.06,466034.0,470628.62,464483.75,390263.0,447237.25
394596,2021-06-30,123315.52,153298.0,153369.6,153111.44,131211.0,150572.25
394596,2021-07-31,123315.52,153298.0,153441.2,153111.44,132062.0,150572.25
394596,2021-08-31,123315.52,153298.0,153512.81,153111.44,133123.0,150572.25
394596,2021-09-30,123315.52,153298.0,153584.4,153111.44,135037.0,150572.25
394597,2021-06-30,111393.5,134287.0,134444.98,134166.44,125011.0,132687.25
394597,2021-07-31,111393.5,134287.0,134602.97,134166.44,125446.0,132687.25
394597,2021-08-31,111393.5,134287.0,134760.95,134166.44,125719.0,132687.25
394597,2021-09-30,111393.5,134287.0,134918.94,134166.44,126324.0,132687.25
394598,2021-06-30,107482.98,135485.0,135751.11,135356.56,122470.0,133475.75
394598,2021-07-31,107482.98,135485.0,136017.22,135356.56,122577.0,133475.75
394598,2021-08-31,107482.98,135485.0,136283.33,135356.56,122276.0,133475.75
394598,2021-09-30,107482.98,135485.0,136549.45,135356.56,123027.0,133475.75
394599,2021-06-30,122822.17,164401.0,164718.8,164133.48,147900.0,161036.75
394599,2021-07-31,122822.17,164401.0,165036.6,164133.48,148774.0,161036.75
394599,2021-08-31,122822.17,164401.0,165354.38,164133.48,149965.0,161036.75
394599,2021-09-30,122822.17,164401.0,165672.17,164133.48,151079.0,161036.75
394600,2021-06-30,110126.766,158228.0,158507.28,157976.33,144205.0,154911.25
394600,2021-07-31,110126.766,158228.0,158786.56,157976.33,144845.0,154911.25
394600,2021-08-31,110126.766,158228.0,159065.86,157976.33,145295.0,154911.25
394600,2021-09-30,110126.766,158228.0,159345.14,157976.33,145903.0,154911.25
394601,2021-06-30,49197.59,55186.0,55238.64,55164.098,53939.0,54720.25
394601,2021-07-31,49197.59,55186.0,55291.28,55164.098,54468.0,54720.25
394601,2021-08-31,49197.59,55186.0,55343.92,55164.098,54681.0,54720.25
394601,2021-09-30,49197.59,55186.0,55396.562,55164.098,54629.0,54720.25
394602,2021-06-30,287958.97,466203.0,467255.78,465397.3,424405.0,456703.0
394602,2021-07-31,287958.97,466203.0,468308.56,465397.3,424683.0,456703.0
394602,2021-08-31,287958.97,466203.0,469361.34,465397.3,425644.0,456703.0
394602,2021-09-30,287958.97,466203.0,470414.12,465397.3,427440.0,456703.0
394604,2021-06-30,151896.81,160735.0,160817.58,160656.75,159060.0,159603.5
394604,2021-07-31,151896.81,160735.0,160900.16,160656.75,157369.0,159603.5
394604,2021-08-31,151896.81,160735.0,160982.73,160656.75,157296.0,159603.5
394604,2021-09-30,151896.81,160735.0,161065.31,160656.75,156870.0,159603.5
394605,2021-06-30,80686.336,94708.0,94855.52,94701.81,91313.0,94371.25
394605,2021-07-31,80686.336,94708.0,95003.05,94701.81,91500.0,94371.25
394605,2021-08-31,80686.336,94708.0,95150.57,94701.81,91646.0,94371.25
394605,2021-09-30,80686.336,94708.0,95298.09,94701.81,91661.0,94371.25
394606,2021-06-30,169903.62,248254.0,249211.66,247980.72,231495.0,244907.5
394606,2021-07-31,169903.62,248254.0,250169.3,247980.72,232249.0,244907.5
394606,2021-08-31,169903.62,248254.0,251126.95,247980.72,233143.0,244907.5
394606,2021-09-30,169903.62,248254.0,252084.6,247980.72,233853.0,244907.5
394608,2021-06-30,140886.92,150271.0,150482.12,150263.73,147657.0,149946.25
394608,2021-07-31,140886.92,150271.0,150693.25,150263.73,147700.0,149946.25
394608,2021-08-31,140886.92,150271.0,150904.39,150263.73,147576.0,149946.25
394608,2021-09-30,140886.92,150271.0,151115.52,150263.73,147773.0,149946.25
394609,2021-06-30,92136.53,121772.0,121977.4,121670.94,114944.0,120475.5
394609,2021-07-31,92136.53,121772.0,122182.8,121670.94,114964.0,120475.5
394609,2021-08-31,92136.53,121772.0,122388.195,121670.94,114860.0,120475.5
394609,2021-09-30,92136.53,121772.0,122593.59,121670.94,114985.0,120475.5
394612,2021-06-30,119426.914,177368.0,177710.78,177174.78,158039.0,174515.0
394612,2021-07-31,119426.914,177368.0,178053.55,177174.78,158594.0,174515.0
394612,2021-08-31,119426.914,177368.0,178396.33,177174.78,159192.0,174515.0
394612,2021-09-30,119426.914,177368.0,178739.1,177174.78,160212.0,174515.0
394613,2021-06-30,95927.39,125975.0,126147.93,125895.81,116786.0,124719.0
394613,2021-07-31,95927.39,125975.0,126320.86,125895.81,117236.0,124719.0
394613,2021-08-31,95927.39,125975.0,126493.79,125895.81,117602.0,124719.0
394613,2021-09-30,95927.39,125975.0,126666.72,125895.81,117982.0,124719.0
394614,2021-06-30,130156.766,168371.0,168639.34,168067.61,153904.0,164422.75
394614,2021-07-31,130156.766,168371.0,168907.69,168067.61,153681.0,164422.75
394614,2021-08-31,130156.766,168371.0,169176.03,168067.61,154374.0,164422.75
394614,2021-09-30,130156.766,168371.0,169444.38,168067.61,155273.0,164422.75
394615,2021-06-30,293243.44,391170.0,392180.66,390863.25,351815.0,386344.5
394615,2021-07-31,293243.44,391170.0,393191.34,390863.25,352079.0,386344.5
394615,2021-08-31,293243.44,391170.0,394202.0,390863.25,352385.0,386344.5
394615,2021-09-30,293243.44,391170.0,395212.7,390863.25,356522.0,386344.5
394616,2021-06-30,97888.35,97463.0,97294.336,97407.02,92615.0,96647.0
394616,2021-07-31,97888.35,97463.0,97125.68,97407.02,92694.0,96647.0
394616,2021-08-31,97888.35,97463.0,96957.016,97407.02,92882.0,96647.0
394616,2021-09-30,97888.35,97463.0,96788.35,97407.02,93058.0,96647.0
394617,2021-06-30,119353.65,156082.0,156414.44,155977.94,147140.0,154574.0
394617,2021-07-31,119353.65,156082.0,156746.86,155977.94,147553.0,154574.0
394617,2021-08-31,119353.65,156082.0,157079.3,155977.94,147827.0,154574.0
394617,2021-09-30,119353.65,156082.0,157411.73,155977.94,148084.0,154574.0
394618,2021-06-30,101967.89,133386.0,133566.86,133318.44,124713.0,132201.0
