unique_id,ds,yhat
394514,2021-07-31,291960.26318683213
394514,2021-08-31,282497.2511716902
394514,2021-09-30,294387.1873255367
394515,2021-06-30,160376.52062848947
394515,2021-07-31,161846.32961827551
394515,2021-08-31,158277.25230092538
394515,2021-09-30,163382.96023447672
394516,2021-06-30,71139.69747060214
394516,2021-07-31,70932.2511311605
394516,2021-08-31,70767.02235174565
394516,2021-09-30,71174.9018257248
394517,2021-06-30,128860.50298388922
394517,2021-07-31,129265.96746679155
394517,2021-08-31,129379.57640252792
394517,2021-09-30,130052.98435717734
394518,2021-06-30,108846.52521562885
394518,2021-07-31,108999.42233994891
394518,2021-08-31,108026.79548327027
394518,2021-09-30,109460.60524691976
394519,2021-06-30,258391.528499763
394519,2021-07-31,261267.50323874835
394519,2021-08-31,256644.68472127526
394519,2021-09-30,264277.19615743903
394520,2021-06-30,142583.66868911358
394520,2021-07-31,142196.73953591543
394520,2021-08-31,140460.53162882393
394520,2021-09-30,142640.69983197836
394521,2021-06-30,161600.94809165486
394521,2021-07-31,160050.45397146727
394521,2021-08-31,155803.464195035
394521,2021-09-30,161732.13900818792
394522,2021-06-30,120757.14970325862
394522,2021-07-31,121349.03011066646
394522,2021-08-31,121658.87910988282
394522,2021-09-30,121431.96922680706
394523,2021-06-30,156893.9187240192
394523,2021-07-31,157276.2606379947
394523,2021-08-31,151950.41522000812
394523,2021-09-30,159125.05901284923
394524,2021-06-30,96205.24249689611
394524,2021-07-31,94963.78387701516
394524,2021-08-31,94076.56932907099
394524,2021-09-30,95343.17279390615
394525,2021-06-30,160286.66459733844
394525,2021-07-31,160582.86014291644
394525,2021-08-31,160151.9986453912
394525,2021-09-30,161888.24155676743
394526,2021-06-30,135496.5095731246
394526,2021-07-31,136264.67178733004
394526,2021-08-31,135483.45402770513
394526,2021-09-30,137353.34866876906
394527,2021-06-30,133648.64709325755
394527,2021-07-31,134383.00237781223
394527,2021-08-31,134527.50785749822
394527,2021-09-30,135019.0814221881
394528,2021-06-30,255053.6216642407
394528,2021-07-31,257068.2479958683
394528,2021-08-31,248847.8850601374
394528,2021-09-30,259220.73833768527
394529,2021-06-30,120888.08745604135
394529,2021-07-31,121248.04160609674
394529,2021-08-31,120521.84700551376
394529,2021-09-30,122325.62201518353
394530,2021-06-30,511567.3599275416
394530,2021-07-31,516132.6076759456
394530,2021-08-31,493232.79856371833
394530,2021-09-30,519635.6193715164
394531,2021-06-30,224649.32676266256
394531,2021-07-31,225668.20944887883
394531,2021-08-31,220354.2041889168
394531,2021-09-30,226950.9417792051
394532,2021-06-30,209498.38569416225
394532,2021-07-31,208632.31836176873
394532,2021-08-31,203547.03179324747
394532,2021-09-30,210339.04024506375
394533,2021-06-30,267542.21888317005
394533,2021-07-31,267408.08611208183
394533,2021-08-31,268065.4544224542
394533,2021-09-30,267579.04817941366
394535,2021-06-30,104656.73245744822
394535,2021-07-31,104312.20862088448
394535,2021-08-31,103521.96540503947
394535,2021-09-30,104406.88651723735
394536,2021-06-30,123485.22526833318
394536,2021-07-31,124681.15691240634
394536,2021-08-31,125844.58094693591
394536,2021-09-30,128619.87721133685
394537,2021-06-30,133691.13412727902
394537,2021-07-31,131186.5667917512
394537,2021-08-31,129933.72177893206
394537,2021-09-30,131995.16792756188
394538,2021-06-30,116725.37792002347
394538,2021-07-31,117461.75149282768
394538,2021-08-31,117714.9379010703
394538,2021-09-30,118233.00215640581
394539,2021-06-30,265963.01809407666
394539,2021-07-31,265505.7621938001
394539,2021-08-31,261593.4221997597
394539,2021-09-30,267248.9813054352
394540,2021-06-30,113446.12807577485
394540,2021-07-31,114398.35907985123
394540,2021-08-31,115086.6560243322
394540,2021-09-30,115155.13150845903
394541,2021-06-30,110068.02857915715
394541,2021-07-31,110595.71291391205
394541,2021-08-31,110498.85428819363
394541,2021-09-30,111077.58243276853
394542,2021-06-30,202001.85569792235
394542,2021-07-31,202738.2089343982
394542,2021-08-31,200379.72509500757
394542,2021-09-30,204233.11180054498
394543,2021-06-30,192324.59903995378
394543,2021-07-31,191811.29456244505
394543,2021-08-31,185576.74278908467
394543,2021-09-30,193029.81676923603
394544,2021-06-30,135111.29054304032
394544,2021-07-31,135605.90039435535
394544,2021-08-31,135762.62613541458
394544,2021-09-30,136365.02149740738
394545,2021-06-30,89266.38242165402
394545,2021-07-31,90922.22760262802
394545,2021-08-31,91891.1059786831
394545,2021-09-30,91356.72593803392
394546,2021-06-30,198282.89434152964
394546,2021-07-31,199446.46731289272
394546,2021-08-31,196280.18333556148
394546,2021-09-30,202101.51730717625
394547,2021-06-30,478974.316973498
394547,2021-07-31,482262.44175138324
394547,2021-08-31,453186.7527416965
394547,2021-09-30,483166.2489456924
394548,2021-06-30,128172.83772688023
394548,2021-07-31,128026.28282414845
394548,2021-08-31,128146.87447545443
394548,2021-09-30,129115.52504221814
394549,2021-06-30,309786.21916181815
394549,2021-07-31,307866.3747984333
394549,2021-08-31,304101.46099607344
394549,2021-09-30,310555.6071512085
394550,2021-06-30,106651.63429641303
394550,2021-07-31,108211.49783798232
394550,2021-08-31,108866.32307844894
394550,2021-09-30,108790.69706466368
394551,2021-06-30,148539.93449257113
394551,2021-07-31,148843.7331945041
394551,2021-08-31,147710.26483474486
394551,2021-09-30,149448.37180614413
394553,2021-06-30,221892.68138378108
394553,2021-07-31,222868.7143105109
394553,2021-08-31,204164.0693061762
394553,2021-09-30,225115.4830044602
394554,2021-06-30,357182.7638312109
394554,2021-07-31,357871.92953404546
394554,2021-08-31,334123.7194726464
394554,2021-09-30,360112.29110767314
394555,2021-06-30,217317.70410516008
394555,2021-07-31,215500.21332211982
394555,2021-08-31,214740.24832815374
394555,2021-09-30,218204.13492881486
394556,2021-06-30,797462.36165337
394556,2021-07-31,806662.3741065144
394556,2021-08-31,813051.7989833717
394556,2021-09-30,809702.5897905303
394557,2021-06-30,148277.6505397912
394557,2021-07-31,149015.3616598416
394557,2021-08-31,149431.11147067914
394557,2021-09-30,149690.1411777734
394558,2021-06-30,156294.82980531504
394558,2021-07-31,157433.6260747503
394558,2021-08-31,156459.02306725667
394558,2021-09-30,158459.95056914794
394559,2021-06-30,263898.5997109974
394559,2021-07-31,262372.14181786124
394559,2021-08-31,246143.97259788084
394559,2021-09-30,264535.5681472598
394560,2021-06-30,85687.04142466177
394560,2021-07-31,86106.33832554401
394560,2021-08-31,86207.08444460246
394560,2021-09-30,86577.08571460817
394561,2021-06-30,157316.2162834868
394561,2021-07-31,151977.29779945192
394561,2021-08-31,148950.6928911616
394561,2021-09-30,152951.61407972692
394562,2021-06-30,188266.24412168947
394562,2021-07-31,188729.10433355282
394562,2021-08-31,185019.1169882461
394562,2021-09-30,189460.53369558533
394563,2021-06-30,177970.83124841453
394563,2021-07-31,176485.1746665528
394563,2021-08-31,172159.39206589182
394563,2021-09-30,177984.75834420673
394564,2021-06-30,110205.22521018171
394564,2021-07-31,114913.03427136311
394564,2021-08-31,119359.40646312613
394564,2021-09-30,115901.1248085032
394565,2021-06-30,193596.9555657392
394565,2021-07-31,192514.5414166782
394565,2021-08-31,189436.38551168563
394565,2021-09-30,194229.19692168222
394566,2021-06-30,283725.4001698225
394566,2021-07-31,283699.3668549954
394566,2021-08-31,274992.4768143263
394566,2021-09-30,283551.0416876851
394567,2021-06-30,417084.20577336545
394567,2021-07-31,417982.0766107706
394567,2021-08-31,418838.85168646584
394567,2021-09-30,422390.19006245385
394568,2021-06-30,112920.40757080114
394568,2021-07-31,113296.41611508274
394568,2021-08-31,111197.84217404891
394568,2021-09-30,114005.46968212849
394569,2021-06-30,117195.28737546277
394569,2021-07-31,116573.3581787846
394569,2021-08-31,116227.74370253434
394569,2021-09-30,117237.00613719254
394570,2021-06-30,93687.69829049504
394570,2021-07-31,93314.2440530368
394570,2021-08-31,93001.91250088102
394570,2021-09-30,93619.24168503383
394571,2021-06-30,142570.03820009742
394571,2021-07-31,143328.10518041876
394571,2021-08-31,143266.51525826645
394571,2021-09-30,144380.12925118543
394572,2021-06-30,152343.98576585198
394572,2021-07-31,148883.42246178832
394572,2021-08-31,144228.3782371695
394572,2021-09-30,149728.09222574963
394573,2021-06-30,106497.85393870709
394573,2021-07-31,106308.46086078662
394573,2021-08-31,105945.68410060296
394573,2021-09-30,106869.82225556376
394574,2021-06-30,188180.3589242145
394574,2021-07-31,185886.28932038683
394574,2021-08-31,185187.28810331432
394574,2021-09-30,187545.6876866134
394576,2021-06-30,378460.81858114904
394576,2021-07-31,379990.30866963195
394576,2021-08-31,362738.45770758635
394576,2021-09-30,383856.68588745774
394577,2021-06-30,368841.99193445983
394577,2021-07-31,358493.5665396464
394577,2021-08-31,350219.3906806867
394577,2021-09-30,359644.3950526281
394578,2021-06-30,218982.8215266165
394578,2021-07-31,219777.07108751303
394578,2021-08-31,220159.2165562833
394578,2021-09-30,221078.04309750017
394579,2021-06-30,165866.5744248508
394579,2021-07-31,163483.88800127982
394579,2021-08-31,159329.42745460485
394579,2021-09-30,164640.6195136107
394580,2021-06-30,255524.39027196087
394580,2021-07-31,248049.44417560584
394580,2021-08-31,242444.86899715487
394580,2021-09-30,250673.34426088052
394582,2021-06-30,117159.88215912547
394582,2021-07-31,117801.26476524831
394582,2021-08-31,116288.80498151819
394582,2021-09-30,118391.15854304926
394584,2021-06-30,270703.3605589558
394584,2021-07-31,272973.5174867486
394584,2021-08-31,267809.4808713704
394584,2021-09-30,274523.5026047942
394585,2021-06-30,243744.91773122456
394585,2021-07-31,244351.85039380853
394585,2021-08-31,239601.71444279625
394585,2021-09-30,245327.0628727758
394586,2021-06-30,283363.61227779556
394586,2021-07-31,282565.58464188053
394586,2021-08-31,268830.558809559
394586,2021-09-30,284393.58675285714
394587,2021-06-30,143081.33524202355
394587,2021-07-31,144057.31001510742
394587,2021-08-31,139894.00588966697
394587,2021-09-30,144762.965392133
394588,2021-06-30,158557.76742176336
394588,2021-07-31,160589.7260716349
394588,2021-08-31,157842.67850746698
394588,2021-09-30,163230.67092135566
394589,2021-06-30,154049.47553693134
394589,2021-07-31,150458.44491614393
394589,2021-08-31,147015.76062952948
394589,2021-09-30,151516.19890745345
394590,2021-06-30,231905.87212317006
394590,2021-07-31,232545.7796609838
394590,2021-08-31,219409.0608150491
394590,2021-09-30,234550.303682867
394591,2021-06-30,258023.72628112015
394591,2021-07-31,258253.2711663493
394591,2021-08-31,255639.71792922518
394591,2021-09-30,259374.12474560933
394592,2021-06-30,333786.2940146908
394592,2021-07-31,332164.0138710147
394592,2021-08-31,322299.29345526185
394592,2021-09-30,334775.6205663755
394593,2021-06-30,172803.14347638495
394593,2021-07-31,169362.52647515025
394593,2021-08-31,168197.35455202125
394593,2021-09-30,170735.75936036365
394594,2021-06-30,82857.64651092456
394594,2021-07-31,83492.87465262153
394594,2021-08-31,83804.28089719753
394594,2021-09-30,83919.59453040181
394595,2021-06-30,453148.3929394252
394595,2021-07-31,435340.04843906825
394595,2021-08-31,419025.9343205171
394595,2021-09-30,438886.0162781173
394596,2021-06-30,152669.1672204906
394596,2021-07-31,152095.55599728355
394596,2021-08-31,145504.33076640364
394596,2021-09-30,153667.397656893
394597,2021-06-30,133229.6230959114
394597,2021-07-31,133279.66156570328
394597,2021-08-31,129217.16473453274
394597,2021-09-30,133721.0215087608
394598,2021-06-30,134265.93181272512
394598,2021-07-31,133656.6200215418
394598,2021-08-31,131005.37200349796
394598,2021-09-30,134555.840092837
394599,2021-06-30,162802.79896298877
394599,2021-07-31,163299.43692620203
394599,2021-08-31,160175.3406057272
394599,2021-09-30,164598.99761591371
394600,2021-06-30,155987.78730005477
394600,2021-07-31,156959.76288526616
394600,2021-08-31,153516.38840065012
394600,2021-09-30,158124.55572348085
394601,2021-06-30,54962.160292761444
394601,2021-07-31,55729.50286607962
394601,2021-08-31,55874.1231627074
394601,2021-09-30,55946.67224190479
394602,2021-06-30,460670.03521027626
394602,2021-07-31,457413.13585352193
394602,2021-08-31,451146.8296470047
394602,2021-09-30,459752.2351677985
394604,2021-06-30,158117.55504726546
394604,2021-07-31,159318.71843512455
394604,2021-08-31,159068.35443602124
394604,2021-09-30,159312.72552571734
394605,2021-06-30,94725.3281644637
394605,2021-07-31,94936.60668812128
394605,2021-08-31,94088.20271874475
394605,2021-09-30,95125.9379928941
394606,2021-06-30,246535.18762879397
394606,2021-07-31,248242.42554301253
394606,2021-08-31,246169.7769436377
394606,2021-09-30,249929.64911825853
394608,2021-06-30,149870.35088627224
394608,2021-07-31,149580.69684570603
394608,2021-08-31,149400.39979036854
394608,2021-09-30,149942.23765715235
394609,2021-06-30,121697.38761272808
394609,2021-07-31,120611.22564511458
394609,2021-08-31,120085.13303928352
394609,2021-09-30,121258.21398441558
394612,2021-06-30,176977.97444818306
394612,2021-07-31,177527.33461714507
394612,2021-08-31,172368.9461768609
394612,2021-09-30,179424.12247912172
394613,2021-06-30,125799.14043279293
394613,2021-07-31,125329.44019617094
394613,2021-08-31,125174.93529536047
394613,2021-09-30,126450.8469632106
394614,2021-06-30,164870.43900289477
394614,2021-07-31,166123.4514456841
394614,2021-08-31,162396.749073098
394614,2021-09-30,167181.90684988085
394615,2021-06-30,388297.02909964026
394615,2021-07-31,377638.01877786126
394615,2021-08-31,370477.1487236843
394615,2021-09-30,377828.88154607936
394616,2021-06-30,97444.36097544877
394616,2021-07-31,97304.13751665331
394616,2021-08-31,96750.69315207428
394616,2021-09-30,97725.87025226907
394617,2021-06-30,155966.61494718806
394617,2021-07-31,156088.32658833152
394617,2021-08-31,156041.75400055878
394617,2021-09-30,157371.62855995982
394618,2021-06-30,133322.70572241183
394618,2021-07-31,133860.87033248873
394618,2021-08-31,132416.51551466092
394618,2021-09-30,134741.7215161824
394619,2021-06-30,315198.60188274726
394619,2021-07-31,316013.9023069168
394619,2021-08-31,302124.288681868
394619,2021-09-30,318641.89813315286
394620,2021-06-30,121470.96158506343
394620,2021-07-31,122232.68250326232
394620,2021-08-31,121989.10911257243
394620,2021-09-30,122805.80611512806
394621,2021-06-30,94003.74765901767
394621,2021-07-31,93979.62202016715
394621,2021-08-31,92667.70057592553
394621,2021-09-30,94236.15948538075
394622,2021-06-30,229455.251766906
394622,2021-07-31,226106.30780495043
394622,2021-08-31,224881.90147162907
394622,2021-09-30,228152.41147027392
394623,2021-06-30,274859.7146671764
394623,2021-07-31,274278.67675326375
394623,2021-08-31,267302.24921216315
394623,2021-09-30,276879.77501711645
394624,2021-06-30,194205.85383923922
394624,2021-07-31,195290.52892725792
394624,2021-08-31,192361.7122483882
394624,2021-09-30,196654.41916810488
394625,2021-06-30,80743.37332164017
394625,2021-07-31,81032.63780296138
394625,2021-08-31,81241.15164054945
394625,2021-09-30,81230.40371558812
394626,2021-06-30,182271.56785301358
394626,2021-07-31,182435.09091963666
394626,2021-08-31,182669.57410571963
394626,2021-09-30,183899.11826157905
394627,2021-06-30,180113.6982563256
394627,2021-07-31,179062.59348077848
394627,2021-08-31,178481.69201000864
394627,2021-09-30,180227.24040654118
394628,2021-06-30,556610.3488228419
394628,2021-07-31,551081.4601384244
394628,2021-08-31,542620.4045868358
394628,2021-09-30,556027.1811205376
394629,2021-06-30,271110.22224352567
394629,2021-07-31,272797.1528399524
394629,2021-08-31,267075.2774796122
394629,2021-09-30,275200.0360757248
394630,2021-06-30,238404.95713351807
394630,2021-07-31,240129.13113384362
394630,2021-08-31,234345.93519253616
394630,2021-09-30,241542.74361928325
394631,2021-06-30,277803.956106069
394631,2021-07-31,278339.2678808367
394631,2021-08-31,280321.2552322156
394631,2021-09-30,278997.62171577406
394632,2021-06-30,128680.23847818364
394632,2021-07-31,127171.50525295147
394632,2021-08-31,126785.76748739496
394632,2021-09-30,128301.45236147073
394633,2021-06-30,211639.0746010224
394633,2021-07-31,207015.02644562934
394633,2021-08-31,203733.0137095363
394633,2021-09-30,207876.00027327947
394634,2021-06-30,135367.6500477757
394634,2021-07-31,134740.8566480911
394634,2021-08-31,129190.93516256064
394634,2021-09-30,135556.96687344988
394635,2021-06-30,151287.5491293978
394635,2021-07-31,148864.94809967407
394635,2021-08-31,143703.1424216472
394635,2021-09-30,149545.73694366432
394637,2021-06-30,216710.59260543075
394637,2021-07-31,216621.40069190576
394637,2021-08-31,215373.39889548952
394637,2021-09-30,215938.25461606786
394638,2021-06-30,173674.69107069788
394638,2021-07-31,174755.609484934
394638,2021-08-31,175088.04109661974
394638,2021-09-30,175754.25895810645
394639,2021-06-30,312546.7452495089
394639,2021-07-31,313717.67351672344
394639,2021-08-31,306285.29570843163
394639,2021-09-30,317051.9445691747
394640,2021-06-30,254199.5051402141
394640,2021-07-31,253686.5696994383
394640,2021-08-31,248818.89559154547
394640,2021-09-30,256274.45594168277
394641,2021-06-30,361337.17356160353
394641,2021-07-31,361270.22900680715
394641,2021-08-31,337245.7702608356
394641,2021-09-30,364060.953443842
394642,2021-06-30,93918.88020966826
394642,2021-07-31,94533.3214085952
394642,2021-08-31,93383.1466591065
394642,2021-09-30,94564.29499566648
394643,2021-06-30,83703.17863755205
394643,2021-07-31,84211.98314212065
394643,2021-08-31,84194.12315970795
394643,2021-09-30,84355.864610436
394644,2021-06-30,230300.88034627613
394644,2021-07-31,229545.60596525425
394644,2021-08-31,223174.60343313596
394644,2021-09-30,231043.6442028667
394645,2021-06-30,424596.40362211055
394645,2021-07-31,428764.89796105644
394645,2021-08-31,423402.7675349167
394645,2021-09-30,432362.6597318363
394646,2021-06-30,215389.23561642505
394646,2021-07-31,215842.71639895142
394646,2021-08-31,207267.49375032636
394646,2021-09-30,217814.71610464735
394647,2021-06-30,138727.45416372624
394647,2021-07-31,138167.7705196756
394647,2021-08-31,125680.33620210853
394647,2021-09-30,139479.8810932523
394648,2021-06-30,182853.7978503747
394648,2021-07-31,182156.68935150586
394648,2021-08-31,175802.65231695195
394648,2021-09-30,183779.0186954852
394649,2021-06-30,167804.84190455757
394649,2021-07-31,167770.26378501378
394649,2021-08-31,167008.5927125432
394649,2021-09-30,169001.34997055557
394651,2021-06-30,166294.64070516318
394651,2021-07-31,166855.0137875006
394651,2021-08-31,162597.516469451
394651,2021-09-30,168220.72023942656
394652,2021-06-30,153633.90127968986
394652,2021-07-31,153237.50518641213
394652,2021-08-31,151273.21015785742
394652,2021-09-30,154103.08418975247
394653,2021-06-30,236448.07700266034
394653,2021-07-31,234275.0187382924
394653,2021-08-31,232335.89283870358
394653,2021-09-30,236591.06059084152
394654,2021-06-30,93019.87738445602
394654,2021-07-31,93861.34810349406
394654,2021-08-31,92324.92578875189
394654,2021-09-30,94545.80876804405
394655,2021-06-30,128833.71107166454
394655,2021-07-31,129219.39530762825
394655,2021-08-31,129028.52852004571
394655,2021-09-30,129997.85782933349
394656,2021-06-30,99169.75001191846
394656,2021-07-31,99334.66445194978
394656,2021-08-31,93519.02669941446
394656,2021-09-30,99704.32890315523
394658,2021-06-30,158422.47776308795
394658,2021-07-31,158783.6114747806
394658,2021-08-31,158660.8481628581
394658,2021-09-30,160320.0621450842
394659,2021-06-30,107615.98576162088
394659,2021-07-31,108701.03609037469
394659,2021-08-31,115695.14632741464
394659,2021-09-30,111372.20793249313
394660,2021-06-30,234610.91552325213
394660,2021-07-31,231580.42250914045
394660,2021-08-31,223784.88751244268
394660,2021-09-30,233165.4850063747
394661,2021-06-30,166614.22820869248
394661,2021-07-31,167856.50389476595
394661,2021-08-31,166456.38604439163
394661,2021-09-30,168255.20459433488
394662,2021-06-30,277393.6121717314
394662,2021-07-31,270766.0277017632
394662,2021-08-31,265306.5140554144
394662,2021-09-30,272823.3726384015
394663,2021-06-30,131102.1278579191
394663,2021-07-31,131139.40414541072
394663,2021-08-31,131024.20035101949
394663,2021-09-30,131953.95668308696
394666,2021-06-30,218682.61410915648
394666,2021-07-31,214147.879736932
394666,2021-08-31,210519.45240151382
394666,2021-09-30,215507.61661514765
394667,2021-06-30,132348.73520664746
394667,2021-07-31,132232.47496078795
394667,2021-08-31,132019.97834925313
394667,2021-09-30,132998.66050474744
394668,2021-06-30,245282.36171676824
394668,2021-07-31,246136.13147462966
394668,2021-08-31,245101.0753556557
394668,2021-09-30,247780.52789062963
394669,2021-06-30,273781.52320868307
394669,2021-07-31,268318.66631633433
394669,2021-08-31,257129.9702064406
394669,2021-09-30,269386.68845694803
394670,2021-06-30,147568.62244129978
394670,2021-07-31,148284.115483853
394670,2021-08-31,148685.89384544527
394670,2021-09-30,149267.53939941313
394671,2021-06-30,152841.64077439392
394671,2021-07-31,153075.1668288781
394671,2021-08-31,152554.7821706452
394671,2021-09-30,153504.56034551066
394673,2021-06-30,186439.14399823482
394673,2021-07-31,186926.42463154398
394673,2021-08-31,187375.28018936247
394673,2021-09-30,187441.533572103
394674,2021-06-30,640873.953909562
394674,2021-07-31,644634.4167661681
394674,2021-08-31,636108.180778542
394674,2021-09-30,650695.910681833
394675,2021-06-30,345829.5213829376
394675,2021-07-31,348424.0555633819
394675,2021-08-31,325288.63408215955
394675,2021-09-30,351290.56489823124
394676,2021-06-30,29472.167589775003
394676,2021-07-31,29671.038949702728
394676,2021-08-31,29801.351261520915
394676,2021-09-30,29554.268516215903
394677,2021-06-30,94861.10268112656
394677,2021-07-31,94349.3653486917
394677,2021-08-31,92695.83346967232
394677,2021-09-30,94825.01602471397
394678,2021-06-30,105703.77910706968
394678,2021-07-31,105899.76341515337
394678,2021-08-31,104481.1149411432
394678,2021-09-30,106805.06493920527
394679,2021-06-30,177614.972715608
394679,2021-07-31,177938.32008581446
394679,2021-08-31,175165.923476054
394679,2021-09-30,179550.1341329098
394680,2021-06-30,440710.86893915967
394680,2021-07-31,438678.192208822
394680,2021-08-31,438121.887860531
394680,2021-09-30,437905.2087189856
394681,2021-06-30,351911.1903932668
394681,2021-07-31,346770.5238803172
394681,2021-08-31,342123.9993650567
394681,2021-09-30,348927.51775559655
394682,2021-06-30,155239.7936579432
394682,2021-07-31,156941.551378798
394682,2021-08-31,158035.68340596982
394682,2021-09-30,157615.47584110976
394683,2021-06-30,187341.907864997
394683,2021-07-31,187195.70380489135
394683,2021-08-31,187034.04006659714
394683,2021-09-30,189240.37015158645
394685,2021-06-30,201656.50996273692
394685,2021-07-31,199702.03252692596
394685,2021-08-31,192500.83375944922
394685,2021-09-30,201704.6499940329
394687,2021-06-30,500362.8426027054
394687,2021-07-31,504875.0005598005
394687,2021-08-31,501525.0556991969
394687,2021-09-30,509034.4875328625
394689,2021-06-30,177717.61941827243
394689,2021-07-31,178235.69311433824
394689,2021-08-31,170605.2239147175
394689,2021-09-30,179335.22056331823
394690,2021-06-30,134017.54994175502
394690,2021-07-31,134177.18337704978
394690,2021-08-31,134689.5292162931
394690,2021-09-30,134749.52712361302
394691,2021-06-30,159276.0577595061
394691,2021-07-31,165798.8818917306
394691,2021-08-31,169344.47592176526
394691,2021-09-30,167031.07313310553
394692,2021-06-30,243803.9392006853
394692,2021-07-31,242552.08336880652
394692,2021-08-31,237090.80868817278
394692,2021-09-30,243867.86204491107
394693,2021-06-30,300384.5932491444
394693,2021-07-31,303705.7617703446
394693,2021-08-31,295619.17354012496
394693,2021-09-30,306023.5744655889
394695,2021-06-30,140874.3019967832
394695,2021-07-31,141486.3990537462
394695,2021-08-31,140871.60126000663
394695,2021-09-30,142000.53026875667
394696,2021-06-30,130685.38817174843
394696,2021-07-31,130333.4860206797
394696,2021-08-31,130036.87032894143
394696,2021-09-30,131170.942510686
394697,2021-06-30,110231.86909749087
394697,2021-07-31,110647.6635936966
394697,2021-08-31,109909.01658439342
394697,2021-09-30,111298.86678855545
394698,2021-06-30,235069.33589304218
394698,2021-07-31,228042.60256479366
394698,2021-08-31,223996.93001462368
394698,2021-09-30,230539.09277524753
394699,2021-06-30,187247.98361310636
394699,2021-07-31,187950.72013503453
394699,2021-08-31,187428.0522659882
394699,2021-09-30,189068.7369198717
394701,2021-06-30,109318.35959397121
394701,2021-07-31,109644.43893729888
394701,2021-08-31,107781.18227931495
394701,2021-09-30,110134.43295542744
394702,2021-06-30,219542.35401494277
394702,2021-07-31,219674.1801655748
394702,2021-08-31,220229.49293314232
394702,2021-09-30,222350.67298354174
394703,2021-06-30,297534.4780066671
394703,2021-07-31,297330.3713807011
394703,2021-08-31,288959.7888811583
394703,2021-09-30,301318.2236070743
394704,2021-06-30,135372.59039430015
394704,2021-07-31,135944.1402814373
394704,2021-08-31,135556.2277523467
394704,2021-09-30,136601.423847077
394705,2021-06-30,219074.60431127003
394705,2021-07-31,215180.0622328308
394705,2021-08-31,211980.8010563746
394705,2021-09-30,217298.20916487658
394706,2021-06-30,72029.32285005135
394706,2021-07-31,71736.26792841022
394706,2021-08-31,82490.59258467346
394706,2021-09-30,70934.09654856754
394707,2021-06-30,234210.49394394652
394707,2021-07-31,235005.69836884819
394707,2021-08-31,235339.92424502198
394707,2021-09-30,235888.46394849132
394708,2021-06-30,124150.32537436485
394708,2021-07-31,124857.13797098791
394708,2021-08-31,121935.19122818156
394708,2021-09-30,125450.36604567592
394709,2021-06-30,239971.47292548767
394709,2021-07-31,238914.10262676398
394709,2021-08-31,230597.83297665135
394709,2021-09-30,239074.3482631471
394710,2021-06-30,175173.60273896725
394710,2021-07-31,176752.13684424435
394710,2021-08-31,172992.7058705234
394710,2021-09-30,178269.11090808292
394711,2021-06-30,158501.1924945505
394711,2021-07-31,157669.60382796038
394711,2021-08-31,153694.0450252021
394711,2021-09-30,158509.00318502815
394712,2021-06-30,145904.7646870677
394712,2021-07-31,144488.93698340296
394712,2021-08-31,138769.44444600606
394712,2021-09-30,145855.38026881634
394713,2021-06-30,763627.763390397
394713,2021-07-31,774419.7158594079
394713,2021-08-31,759177.0430097273
394713,2021-09-30,782034.4392792174
394714,2021-06-30,269889.2462691616
394714,2021-07-31,265955.6302355092
394714,2021-08-31,261713.92950967708
394714,2021-09-30,268326.9697130649
394715,2021-06-30,92273.39229660563
394715,2021-07-31,93606.74592325772
394715,2021-08-31,94139.03347581862
394715,2021-09-30,93998.07548983507
394716,2021-06-30,185690.52989832286
394716,2021-07-31,185865.57048367884
394716,2021-08-31,186100.654858577
394716,2021-09-30,187477.73341162765
394717,2021-06-30,135280.0231227605
394717,2021-07-31,135807.26411281963
394717,2021-08-31,133820.14459548093
394717,2021-09-30,136597.46618004117
394718,2021-06-30,173372.18005033443
394718,2021-07-31,173556.265104383
394718,2021-08-31,171193.06280358764
394718,2021-09-30,170931.6458161159
394719,2021-06-30,120496.56076348774
394719,2021-07-31,118564.5507234862
394719,2021-08-31,117469.37051894878
394719,2021-09-30,119834.04412251324
394720,2021-06-30,179701.5627884886
394720,2021-07-31,181057.05735538574
394720,2021-08-31,179392.0790318703
394720,2021-09-30,183342.15583160592
394721,2021-06-30,167246.73456098625
394721,2021-07-31,166954.4622079686
394721,2021-08-31,166784.89431863106
394721,2021-09-30,168186.05937089075
394723,2021-06-30,180125.8159840095
394723,2021-07-31,178485.06025008994
394723,2021-08-31,175814.5127235907
394723,2021-09-30,179574.5005519141
394725,2021-06-30,128377.92230298027
394725,2021-07-31,129384.2175390026
394725,2021-08-31,130043.82485971278
394725,2021-09-30,130202.72531353206
394726,2021-06-30,172591.03447324134
394726,2021-07-31,173443.40575203492
394726,2021-08-31,168058.16259274702
394726,2021-09-30,174540.50974329395
394727,2021-06-30,89437.58204289003
394727,2021-07-31,88083.68189127631
394727,2021-08-31,85478.6690884798
394727,2021-09-30,88759.56439736258
394728,2021-06-30,145008.42624417174
394728,2021-07-31,145332.63841387932
394728,2021-08-31,142640.67490250518
394728,2021-09-30,146139.75777572326
394729,2021-06-30,146564.6824394088
394729,2021-07-31,146530.56871126275
394729,2021-08-31,145198.7165088171
394729,2021-09-30,147689.2585939587
394730,2021-06-30,415773.3561891996
394730,2021-07-31,416485.87311036675
394730,2021-08-31,416702.0563799791
394730,2021-09-30,418625.7502023076
