unique_id,ds,yhat
394514,2021 Sep,320374.8731792533
394515,2021 Jun,166242.7959295126
394515,2021 Jul,169196.23620452365
394515,2021 Aug,171514.11775184493
394515,2021 Sep,174745.79757716757
394516,2021 Jun,71660.44123293599
394516,2021 Jul,71795.50236921576
394516,2021 Aug,71917.58878697344
394516,2021 Sep,72038.45353482981
394517,2021 Jun,129500.16131639987
394517,2021 Jul,130220.77406957671
394517,2021 Aug,130834.7460256911
394517,2021 Sep,131442.9894529858
394518,2021 Jun,110053.3938656313
394518,2021 Jul,110970.61777994219
394518,2021 Aug,111650.99948152334
394518,2021 Sep,112414.84088152742
394519,2021 Jun,265592.8265817641
394519,2021 Jul,269505.1937980463
394519,2021 Aug,273193.863434481
394519,2021 Sep,277066.86400887766
394520,2021 Jun,144026.4753683973
394520,2021 Jul,144817.84092781815
394520,2021 Aug,145663.7876811014
394520,2021 Sep,146481.73727062624
394521,2021 Jun,165727.5285629494
394521,2021 Jul,168178.63478743192
394521,2021 Aug,170438.46068384498
394521,2021 Sep,172791.19699294033
394522,2021 Jun,122499.92154780083
394522,2021 Jul,122690.33214358786
394522,2021 Aug,122773.41193823112
394522,2021 Sep,122932.95949534925
394523,2021 Jun,160505.66284481372
394523,2021 Jul,162435.15563387697
394523,2021 Aug,164117.4045909099
394523,2021 Sep,165947.32903360308
394524,2021 Jun,97143.17086285635
394524,2021 Jul,97399.9373523647
394524,2021 Aug,97482.88928285087
394524,2021 Sep,97565.84121333704
394525,2021 Jun,161198.2054781863
394525,2021 Jul,162003.87499234168
394525,2021 Aug,162812.11916073924
394525,2021 Sep,163380.03412765643
394526,2021 Jun,136033.3614942829
394526,2021 Jul,136684.20231103088
394526,2021 Aug,137513.1655095173
394526,2021 Sep,138326.64130798623
394527,2021 Jun,134869.7655410251
394527,2021 Jul,135680.73733291856
394527,2021 Aug,136332.96814896155
394527,2021 Sep,136968.4077088281
394528,2021 Jun,265378.20640555717
394528,2021 Jul,270687.53331001656
394528,2021 Aug,275372.7995038885
394528,2021 Sep,279883.8541622496
394529,2021 Jun,122272.16295646197
394529,2021 Jul,123377.96280918695
394529,2021 Aug,124036.85162186388
394529,2021 Sep,124695.74043454081
394530,2021 Jun,537246.455684915
394530,2021 Jul,550709.9720063552
394530,2021 Aug,563956.1640495786
394530,2021 Sep,577360.0706914042
394531,2021 Jun,229108.2765542597
394531,2021 Jul,231128.03045570233
394531,2021 Aug,233178.46726199024
394531,2021 Sep,235182.46452187374
394532,2021 Jun,214075.1705782601
394532,2021 Jul,217420.96673399082
394532,2021 Aug,220234.58727751166
394532,2021 Sep,222662.87120658677
394533,2021 Jun,266254.55703735154
394533,2021 Jul,265760.00417834416
394533,2021 Aug,265615.84270681127
394533,2021 Sep,265437.0662676714
394535,2021 Jun,106027.08164401917
394535,2021 Jul,106719.17783332146
394535,2021 Aug,107064.12711814078
394535,2021 Sep,107531.99253306638
394536,2021 Jun,122860.61257084341
394536,2021 Jul,123423.60002857649
394536,2021 Aug,123969.35407248171
394536,2021 Sep,124502.53714791048
394537,2021 Jun,134356.23583792406
394537,2021 Jul,134841.0239192993
394537,2021 Aug,135521.7705659513
394537,2021 Sep,136076.4775039396
394538,2021 Jun,117616.63474511483
394538,2021 Jul,118316.24440523151
394538,2021 Aug,118872.04600363807
394538,2021 Sep,119466.66773439509
394539,2021 Jun,271027.11311169155
394539,2021 Jul,274887.6511453043
394539,2021 Aug,277940.2210845187
394539,2021 Sep,280752.94723622245
394540,2021 Jun,114322.00039794981
394540,2021 Jul,115536.99584658453
394540,2021 Aug,116419.23297008242
394540,2021 Sep,117450.40566437575
394541,2021 Jun,111253.00273811017
394541,2021 Jul,111954.48879546409
394541,2021 Aug,112362.24530815278
394541,2021 Sep,112765.03931396168
394542,2021 Jun,202177.93964792765
394542,2021 Jul,202061.8490126341
394542,2021 Aug,203129.53313004517
394542,2021 Sep,204332.65860713724
394543,2021 Jun,193627.98994970124
394543,2021 Jul,196360.18201435904
394543,2021 Aug,198366.46757535124
394543,2021 Sep,200100.53742753214
394544,2021 Jun,136793.0990264389
394544,2021 Jul,137875.95130441265
394544,2021 Aug,138705.0506987524
394544,2021 Sep,139316.98191324784
394545,2021 Jun,90547.25522846458
394545,2021 Jul,90877.77413283789
394545,2021 Aug,90940.55811803618
394545,2021 Sep,91011.03508852815
394546,2021 Jun,201160.4482934962
394546,2021 Jul,203472.08592832484
394546,2021 Aug,205063.4543474547
394546,2021 Sep,206644.74537904467
394547,2021 Jun,515440.1621822804
394547,2021 Jul,528788.9060802548
394547,2021 Aug,540230.9709554794
394547,2021 Sep,551175.0728875175
394548,2021 Jun,128648.76342848552
394548,2021 Jul,129448.573479416
394548,2021 Aug,130010.21721413321
394548,2021 Sep,130558.35782728012
394549,2021 Jun,322053.86165819643
394549,2021 Jul,329568.64791788603
394549,2021 Aug,336764.42195118836
394549,2021 Sep,344059.0509137446
394550,2021 Jun,107400.94857813139
394550,2021 Jul,108057.36180925707
394550,2021 Aug,108620.18891544957
394550,2021 Sep,109134.1650547189
394551,2021 Jun,149655.43297082954
394551,2021 Jul,150511.19485135248
394551,2021 Aug,151429.67266423965
394551,2021 Sep,152300.99913235672
394553,2021 Jun,233753.42774245204
394553,2021 Jul,238261.7560888335
394553,2021 Aug,243165.4440040711
394553,2021 Sep,248069.13191930868
394554,2021 Jun,378330.94262622943
394554,2021 Jul,384512.8764891089
394554,2021 Aug,389134.1493312439
394554,2021 Sep,393674.2362168444
394555,2021 Jun,220555.9001055227
394555,2021 Jul,223521.25937572954
394555,2021 Aug,225891.12102635019
394555,2021 Sep,228402.20833237504
394556,2021 Jun,838849.2593881186
394556,2021 Jul,851739.9391279084
394556,2021 Aug,857109.7289873292
394556,2021 Sep,864266.948508613
394557,2021 Jun,148924.50205050362
394557,2021 Jul,149287.9134032461
394557,2021 Aug,149731.23047556647
394557,2021 Sep,150222.90538099245
394558,2021 Jun,158435.4229230564
394558,2021 Jul,159448.00591568183
394558,2021 Aug,160315.5927918516
394558,2021 Sep,161095.33119215397
394559,2021 Jun,281846.54362564196
394559,2021 Jul,286125.69643282157
394559,2021 Aug,290894.66483090096
394559,2021 Sep,296736.8476230593
394560,2021 Jun,85876.91524683908
394560,2021 Jul,86108.0652693894
394560,2021 Aug,86468.16836384355
394560,2021 Sep,86870.52609377305
394561,2021 Jun,161246.8757884908
394561,2021 Jul,163810.95097627572
394561,2021 Aug,165703.39006285038
394561,2021 Sep,167497.517412077
394562,2021 Jun,191033.97762281526
394562,2021 Jul,192777.1874348563
394562,2021 Aug,194376.9059680027
394562,2021 Sep,195940.76322429592
394563,2021 Jun,182757.94365040466
394563,2021 Jul,185012.23737316788
394563,2021 Aug,186115.530980471
394563,2021 Sep,187139.63743113127
394564,2021 Jun,111789.13545522341
394564,2021 Jul,111890.32807046117
394564,2021 Aug,111771.6580707109
394564,2021 Sep,111457.58593233215
394565,2021 Jun,198216.36592026975
394565,2021 Jul,200964.63549018546
394565,2021 Aug,202823.08742471953
394565,2021 Sep,204879.48275112483
394566,2021 Jun,302720.9844136876
394566,2021 Jul,311794.60271833907
394566,2021 Aug,318993.94673849014
394566,2021 Sep,328987.65627439483
394567,2021 Jun,426404.5785782059
394567,2021 Jul,431362.650774657
394567,2021 Aug,432527.5074128085
394567,2021 Sep,432294.7220504036
394568,2021 Jun,115857.82676397171
394568,2021 Jul,116164.5898002394
394568,2021 Aug,116489.809892508
394568,2021 Sep,116740.23260183788
394569,2021 Jun,117580.60551038718
394569,2021 Jul,118107.21088854987
394569,2021 Aug,118565.75274747737
394569,2021 Sep,119014.8265883194
394570,2021 Jun,93833.180906486
394570,2021 Jul,94300.15283312056
394570,2021 Aug,94435.48093304032
394570,2021 Sep,94570.8090329601
394571,2021 Jun,145187.88180682407
394571,2021 Jul,146242.17333921412
394571,2021 Aug,146786.98532146274
394571,2021 Sep,147287.70519849984
394572,2021 Jun,154865.9049283907
394572,2021 Jul,156363.27447169367
394572,2021 Aug,158001.7207038658
394572,2021 Sep,159595.09075351869
394573,2021 Jun,106895.39333098478
394573,2021 Jul,107366.44882902212
394573,2021 Aug,107740.36237251046
394573,2021 Sep,108101.03125193837
394574,2021 Jun,191721.97628988116
394574,2021 Jul,193803.26313292395
394574,2021 Aug,194899.68510692293
394574,2021 Sep,195820.47198073458
394576,2021 Jun,390541.1676138006
394576,2021 Jul,396116.73524427495
394576,2021 Aug,401726.2978346301
394576,2021 Sep,406774.088848007
394577,2021 Jun,379770.0474418973
394577,2021 Jul,384434.41170382884
394577,2021 Aug,388191.7539538485
394577,2021 Sep,392006.00418346876
394578,2021 Jun,220916.37495561267
394578,2021 Jul,222266.3483892616
394578,2021 Aug,223623.77393174722
394578,2021 Sep,224976.72148142874
394579,2021 Jun,168737.1338028931
394579,2021 Jul,171140.16872140067
394579,2021 Aug,173178.16333642177
394579,2021 Sep,175241.31625327206
394580,2021 Jun,252484.85990069766
394580,2021 Jul,252547.50280481816
394580,2021 Aug,254035.63620186364
394580,2021 Sep,255660.78717864692
394582,2021 Jun,118253.00235439485
394582,2021 Jul,118992.30842057061
394582,2021 Aug,119517.46070456112
394582,2021 Sep,120027.81229936403
394584,2021 Jun,277478.9030812044
394584,2021 Jul,281829.3796608405
394584,2021 Aug,285431.8232840634
394584,2021 Sep,289372.81878238893
394585,2021 Jun,248901.7129902943
394585,2021 Jul,250872.29586904924
394585,2021 Aug,252682.94416960803
394585,2021 Sep,254469.2846692008
394586,2021 Jun,290729.02265322127
394586,2021 Jul,295247.53523807484
394586,2021 Aug,298236.45277112385
394586,2021 Sep,301284.0680900838
394587,2021 Jun,146134.78924542374
394587,2021 Jul,147112.51894242037
394587,2021 Aug,147908.0076734518
394587,2021 Sep,148681.58606997062
394588,2021 Jun,160626.0342657533
394588,2021 Jul,161790.79457878927
394588,2021 Aug,163127.80445600604
394588,2021 Sep,164435.86339172005
394589,2021 Jun,156455.9012864678
394589,2021 Jul,158404.03170000925
394589,2021 Aug,159991.47909645265
394589,2021 Sep,161579.2177289683
394590,2021 Jun,242100.91061590123
394590,2021 Jul,247089.8478636131
394590,2021 Aug,251170.3813701828
394590,2021 Sep,255270.11457190342
394591,2021 Jun,259610.40308708325
394591,2021 Jul,260688.39421712598
394591,2021 Aug,261810.67329941105
394591,2021 Sep,262835.862077144
394592,2021 Jun,353736.5469473215
394592,2021 Jul,362641.4127403145
394592,2021 Aug,370846.825568593
394592,2021 Sep,378898.2737913871
394593,2021 Jun,170814.39307697286
394593,2021 Jul,171280.35849371203
394593,2021 Aug,172068.42865325016
394593,2021 Sep,173089.9326298182
394594,2021 Jun,83748.01290480501
394594,2021 Jul,84421.16287646358
394594,2021 Aug,84769.67985373197
394594,2021 Sep,85252.68667772645
394595,2021 Jun,478088.1445486407
394595,2021 Jul,489962.02144053014
394595,2021 Aug,499805.21856965485
394595,2021 Sep,509474.58147441247
394596,2021 Jun,155152.94187627552
394596,2021 Jul,157420.78107504215
394596,2021 Aug,159729.89254131092
394596,2021 Sep,161982.71135953354
394597,2021 Jun,135834.46745804988
394597,2021 Jul,137309.04740101763
394597,2021 Aug,138823.57346240483
394597,2021 Sep,140316.20699013956
394598,2021 Jun,135250.26251492678
394598,2021 Jul,135537.22083985218
394598,2021 Aug,135818.51842836023
394598,2021 Sep,136349.02714261867
394599,2021 Jun,167049.26292495563
394599,2021 Jul,169072.82504242356
394599,2021 Aug,170738.90800813353
394599,2021 Sep,172404.9909738435
394600,2021 Jun,160286.9264578577
394600,2021 Jul,162299.13922691758
394600,2021 Aug,164347.7834166083
394600,2021 Sep,166503.49078099226
394601,2021 Jun,55327.667001667745
394601,2021 Jul,55441.903846754045
394601,2021 Aug,55594.98837895708
394601,2021 Sep,55748.07291116012
394602,2021 Jun,473697.7265030985
394602,2021 Jul,481874.4307323572
394602,2021 Aug,488789.6431481446
394602,2021 Sep,496191.16868762125
394604,2021 Jun,161190.9082258892
394604,2021 Jul,161386.16755066943
394604,2021 Aug,161478.8160566245
394604,2021 Sep,161502.72704540732
394605,2021 Jun,94763.18716827127
394605,2021 Jul,94895.74993239065
394605,2021 Aug,95217.89005933936
394605,2021 Sep,95516.78144478863
394606,2021 Jun,250954.2881960068
394606,2021 Jul,253580.56728811568
394606,2021 Aug,255916.56987563055
394606,2021 Sep,258166.96733160055
394608,2021 Jun,150543.26513475957
394608,2021 Jul,150815.33536222044
394608,2021 Aug,150995.16741416353
394608,2021 Sep,151231.50137652134
394609,2021 Jun,122698.05923325675
394609,2021 Jul,123528.4454988487
394609,2021 Aug,124335.42920668812
394609,2021 Sep,125140.10154559846
394612,2021 Jun,178893.52618353697
394612,2021 Jul,180411.54847933527
394612,2021 Aug,181929.9131276054
394612,2021 Sep,183451.5281722201
394613,2021 Jun,126667.71637597085
394613,2021 Jul,127554.26123397757
394613,2021 Aug,128357.74488399179
394613,2021 Sep,129181.00518964123
394614,2021 Jun,170310.98342699185
394614,2021 Jul,172037.5244080723
394614,2021 Aug,173700.93477196386
394614,2021 Sep,175718.08235241083
394615,2021 Jun,394465.73979423486
394615,2021 Jul,397484.62456344767
394615,2021 Aug,399953.7054844921
394615,2021 Sep,402422.7864055366
394616,2021 Jun,97764.59399300252
394616,2021 Jul,98198.52414452503
394616,2021 Aug,98712.48390653275
394616,2021 Sep,99212.82695944459
394617,2021 Jun,157074.62821038085
394617,2021 Jul,158046.27874116861
394617,2021 Aug,158870.62625250517
394617,2021 Sep,159669.15052679495
394618,2021 Jun,133998.136223728
394618,2021 Jul,134699.84101924894
394618,2021 Aug,135580.4685160875
394618,2021 Sep,136408.42166748276
394619,2021 Jun,327907.1938215552
394619,2021 Jul,334005.1415513111
394619,2021 Aug,338930.6575250528
394619,2021 Sep,343993.45187973976
394620,2021 Jun,125228.21768137012
394620,2021 Jul,126819.37450694607
394620,2021 Aug,127399.70814965927
394620,2021 Sep,128205.61690034543
394621,2021 Jun,94878.27119503537
394621,2021 Jul,95478.08384428057
394621,2021 Aug,95893.98892664071
394621,2021 Sep,96299.59445682197
394622,2021 Jun,231218.27725202928
394622,2021 Jul,234367.82467447856
394622,2021 Aug,237213.60373379925
394622,2021 Sep,239971.83347603603
394623,2021 Jun,284349.6769850713
394623,2021 Jul,290054.69987645245
394623,2021 Aug,294299.76014610764
394623,2021 Sep,298355.42723143904
394624,2021 Jun,196822.56192215456
394624,2021 Jul,198499.0467416122
394624,2021 Aug,200091.1168039291
394624,2021 Sep,201683.186866246
394625,2021 Jun,81277.62632789678
394625,2021 Jul,81524.70708853772
394625,2021 Aug,81746.04940286794
394625,2021 Sep,81967.39171719816
394626,2021 Jun,182145.7026135439
394626,2021 Jul,183466.42662116553
394626,2021 Aug,184515.0683506485
394626,2021 Sep,185473.31651525607
394627,2021 Jun,180536.09615332622
394627,2021 Jul,181443.97779470548
394627,2021 Aug,182398.5269667867
394627,2021 Sep,183364.27823149314
394628,2021 Jun,583879.7115411053
394628,2021 Jul,598687.9331506742
394628,2021 Aug,610834.284663884
394628,2021 Sep,622489.397958193
394629,2021 Jun,277236.9867047115
394629,2021 Jul,278924.1825627377
394629,2021 Aug,279848.92675632366
394629,2021 Sep,280173.99965457275
394630,2021 Jun,246867.60385076213
394630,2021 Jul,249035.97042818234
394630,2021 Aug,250979.157028331
394630,2021 Sep,252922.3436284797
394631,2021 Jun,277195.96585930826
394631,2021 Jul,277190.80678709294
394631,2021 Aug,277285.4315593854
394631,2021 Sep,277407.72352076974
394632,2021 Jun,129622.70989429805
394632,2021 Jul,130336.92002116409
394632,2021 Aug,131160.68368510331
394632,2021 Sep,132056.38074204393
394633,2021 Jun,215638.29306578916
394633,2021 Jul,217404.2441139458
394633,2021 Aug,219245.09089984707
394633,2021 Sep,220840.45739178656
394634,2021 Jun,142326.35308079037
394634,2021 Jul,144711.86567921197
394634,2021 Aug,147299.75276612054
394634,2021 Sep,149887.6398530291
394635,2021 Jun,155583.73908932554
394635,2021 Jul,157985.2574151727
394635,2021 Aug,159995.9938257872
394635,2021 Sep,162092.42945088068
394637,2021 Jun,218920.8796037434
394637,2021 Jul,219272.7591782069
394637,2021 Aug,219653.7407926947
394637,2021 Sep,220172.69117612852
394638,2021 Jun,174474.88518551667
394638,2021 Jul,175210.9256426707
394638,2021 Aug,176129.20112728304
394638,2021 Sep,177122.61747035116
394639,2021 Jun,325267.66971269855
394639,2021 Jul,331429.34712966403
394639,2021 Aug,336994.1228053948
394639,2021 Sep,342392.54395222745
394640,2021 Jun,259786.88480840198
394640,2021 Jul,263499.71508358885
394640,2021 Aug,266646.33326507785
394640,2021 Sep,269772.63090570515
394641,2021 Jun,373848.1927276875
394641,2021 Jul,379154.91088862886
394641,2021 Aug,384586.9782378411
394641,2021 Sep,389988.6040444755
394642,2021 Jun,95553.41183065042
394642,2021 Jul,95932.39059903851
394642,2021 Aug,95931.01655352706
394642,2021 Sep,96024.73730381855
394643,2021 Jun,83351.40519950315
394643,2021 Jul,83537.78733943796
394643,2021 Aug,83728.58674403028
394643,2021 Sep,83921.83222769537
394644,2021 Jun,235617.3288996988
394644,2021 Jul,237856.41971663316
394644,2021 Aug,239510.71649334102
394644,2021 Sep,241830.45935269602
394645,2021 Jun,440857.5312691346
394645,2021 Jul,448365.2041516274
394645,2021 Aug,455400.4879678119
394645,2021 Sep,462664.7259856252
394646,2021 Jun,221674.45705515152
394646,2021 Jul,224272.93967598205
394646,2021 Aug,226185.86842805566
394646,2021 Sep,228509.1232473579
394647,2021 Jun,144653.83450774034
394647,2021 Jul,148564.36000642407
394647,2021 Aug,152172.05617942207
394647,2021 Sep,154596.52717990713
394648,2021 Jun,186604.90375176235
394648,2021 Jul,189213.5719047626
394648,2021 Aug,191580.55980880943
394648,2021 Sep,193912.6598770434
394649,2021 Jun,168471.36603245
394649,2021 Jul,169017.20242934662
394649,2021 Aug,169654.1439671041
394649,2021 Sep,170233.84957568324
394651,2021 Jun,167651.27056750725
394651,2021 Jul,168922.19010321627
394651,2021 Aug,170056.87561960745
394651,2021 Sep,171372.459913588
394652,2021 Jun,154421.31244234095
394652,2021 Jul,154957.45435128384
394652,2021 Aug,155730.46184036293
394652,2021 Sep,156442.58782798663
394653,2021 Jun,239115.65177615907
394653,2021 Jul,241530.7995357273
394653,2021 Aug,244019.17677485757
394653,2021 Sep,246468.55474102194
394654,2021 Jun,94064.2386355182
394654,2021 Jul,94359.44453302349
394654,2021 Aug,94841.07842618214
394654,2021 Sep,95322.71231934079
394655,2021 Jun,129381.42927411656
394655,2021 Jul,130318.69657557289
394655,2021 Aug,131025.5527560907
394655,2021 Sep,131763.98828193522
394656,2021 Jun,98572.99999998478
394656,2021 Jul,98572.99999998478
394656,2021 Aug,98572.99999998478
394656,2021 Sep,98572.99999998478
394658,2021 Jun,160726.34273763414
394658,2021 Jul,162042.44421626936
394658,2021 Aug,163011.8768389345
394658,2021 Sep,163981.30946159962
394659,2021 Jun,108369.858609513
394659,2021 Jul,108438.46323569382
394659,2021 Aug,108405.79172417826
394659,2021 Sep,108421.35084495677
394660,2021 Jun,241928.37154154538
394660,2021 Jul,244708.03947551845
394660,2021 Aug,247871.30148922413
394660,2021 Sep,251369.77674881008
394661,2021 Jun,169724.2945402857
394661,2021 Jul,170019.0666896175
394661,2021 Aug,170243.7408606007
394661,2021 Sep,170516.7904429525
394662,2021 Jun,278847.7558105413
394662,2021 Jul,281869.42725606955
394662,2021 Aug,284164.06889105146
394662,2021 Sep,286291.0462410863
394663,2021 Jun,132350.69038783433
394663,2021 Jul,133201.629351163
394663,2021 Aug,134035.76397896005
394663,2021 Sep,134823.4144507422
394666,2021 Jun,222941.51697185048
394666,2021 Jul,225467.18514874397
394666,2021 Aug,228130.2238638195
394666,2021 Sep,230649.2383488696
394667,2021 Jun,133865.16892261332
394667,2021 Jul,134527.82573264797
394667,2021 Aug,135175.4471946237
394667,2021 Sep,135821.48561904795
394668,2021 Jun,246806.6467868237
394668,2021 Jul,248531.12500899346
394668,2021 Aug,250215.18218158965
394668,2021 Sep,251783.97858793175
394669,2021 Jun,282871.71530701104
394669,2021 Jul,287582.0226209967
394669,2021 Aug,291929.97993290203
394669,2021 Sep,296343.2920971316
394670,2021 Jun,148046.5861323129
394670,2021 Jul,148651.81020240346
394670,2021 Aug,149431.20660652668
394670,2021 Sep,150221.13644478022
394671,2021 Jun,154301.23699730233
394671,2021 Jul,154739.33580881392
394671,2021 Aug,155261.4618311589
394671,2021 Sep,155783.58785350388
394673,2021 Jun,186510.76100374482
394673,2021 Jul,186942.48648994043
394673,2021 Aug,187322.92938550308
394673,2021 Sep,187703.37228106573
394674,2021 Jun,653108.5501113995
394674,2021 Jul,660920.2301592296
394674,2021 Aug,668862.1996374987
394674,2021 Sep,676631.7276363203
394675,2021 Jun,364766.1859185811
394675,2021 Jul,377045.2113556919
394675,2021 Aug,386045.6913726233
394675,2021 Sep,397942.60716394405
394676,2021 Jun,29914.908505215593
394676,2021 Jul,30026.23798865992
394676,2021 Aug,30026.23798865992
394676,2021 Sep,30026.23798865992
394677,2021 Jun,95864.01032206952
394677,2021 Jul,96513.51576323548
394677,2021 Aug,97098.14213787136
394677,2021 Sep,97771.49442602464
394678,2021 Jun,106173.35512032849
394678,2021 Jul,106625.419894907
394678,2021 Aug,107105.97997294765
394678,2021 Sep,107586.54005098829
394679,2021 Jun,182760.94734014285
394679,2021 Jul,185396.22083919495
394679,2021 Aug,187986.15440588235
394679,2021 Sep,190591.88394542306
394680,2021 Jun,450204.920411093
394680,2021 Jul,457530.7767879217
394680,2021 Aug,463544.4041879394
394680,2021 Sep,469222.3614935445
394681,2021 Jun,361753.5130932421
394681,2021 Jul,366580.682026386
394681,2021 Aug,369789.96930245793
394681,2021 Sep,373557.1565207701
394682,2021 Jun,152694.61012432975
394682,2021 Jul,153125.0753837323
394682,2021 Aug,153201.12068905027
394682,2021 Sep,153082.57257125556
394683,2021 Jun,189011.5705239565
394683,2021 Jul,190188.3155701958
394683,2021 Aug,190653.72663835116
394683,2021 Sep,191119.1377065066
394685,2021 Jun,210440.01042322052
394685,2021 Jul,215014.82273907377
394685,2021 Aug,219613.0662826926
394685,2021 Sep,224303.5895275367
394687,2021 Jun,509944.20968533517
394687,2021 Jul,516416.6639726659
394687,2021 Aug,522292.54915269266
394687,2021 Sep,528214.3250730357
394689,2021 Jun,185149.8628557258
394689,2021 Jul,188098.1276176709
394689,2021 Aug,190070.21316812822
394689,2021 Sep,191569.29893457837
394690,2021 Jun,134828.3572001918
394690,2021 Jul,135503.24467308633
394690,2021 Aug,135688.17418427987
394690,2021 Sep,135873.10369547343
394691,2021 Jun,162725.42587554755
394691,2021 Jul,163329.12958067903
394691,2021 Aug,163504.81193684778
394691,2021 Sep,163562.23485794765
394692,2021 Jun,249908.97501684295
394692,2021 Jul,253674.9210091604
394692,2021 Aug,256683.40458633576
394692,2021 Sep,259579.02202304773
394693,2021 Jun,325688.1619692319
394693,2021 Jul,340212.0036228483
394693,2021 Aug,349186.8296559804
394693,2021 Sep,358097.16406521434
394695,2021 Jun,141661.35620651353
394695,2021 Jul,142567.0022875343
394695,2021 Aug,143038.0399811603
394695,2021 Sep,143548.81162887986
394696,2021 Jun,131057.54547194873
394696,2021 Jul,131854.32024693635
394696,2021 Aug,132628.5793058119
394696,2021 Sep,133402.83836468746
394697,2021 Jun,110645.4907692867
394697,2021 Jul,110797.78008195359
394697,2021 Aug,110742.17127615868
394697,2021 Sep,110843.13185004778
394698,2021 Jun,241238.1169544735
394698,2021 Jul,247185.66941744677
394698,2021 Aug,252237.618536792
394698,2021 Sep,257598.36917021085
394699,2021 Jun,188195.9573854301
394699,2021 Jul,189085.83975814976
394699,2021 Aug,190001.41643474123
394699,2021 Sep,190841.18866622518
394701,2021 Jun,110489.35485514169
394701,2021 Jul,111145.4163487334
394701,2021 Aug,111525.23177506498
394701,2021 Sep,111807.2150947539
394702,2021 Jun,223690.78159895004
394702,2021 Jul,225858.7848629381
394702,2021 Aug,227819.67652807693
394702,2021 Sep,229691.1565872762
394703,2021 Jun,305578.4006693701
394703,2021 Jul,313764.91557968187
394703,2021 Aug,318282.14544300013
394703,2021 Sep,323046.88415862096
394704,2021 Jun,136159.7642278183
394704,2021 Jul,137039.99308433558
394704,2021 Aug,137558.2534715499
394704,2021 Sep,138076.5138587642
394705,2021 Jun,222080.52354723192
394705,2021 Jul,224976.41864338663
394705,2021 Aug,227736.35129588877
394705,2021 Sep,230499.89865173574
394706,2021 Jun,71195.64217249255
394706,2021 Jul,70654.96278670144
394706,2021 Aug,70028.9162935569
394706,2021 Sep,69806.79326896196
394707,2021 Jun,236579.7111113124
394707,2021 Jul,237555.08141840316
394707,2021 Aug,238126.38541363474
394707,2021 Sep,238709.45399841332
394708,2021 Jun,127162.33360675516
394708,2021 Jul,127881.71278379235
394708,2021 Aug,128321.52756670883
394708,2021 Sep,128668.08664030331
394709,2021 Jun,240259.5608838445
394709,2021 Jul,240560.8704931389
394709,2021 Aug,241040.0606473434
394709,2021 Sep,241487.64080266294
394710,2021 Jun,177312.37080790102
394710,2021 Jul,179038.4137350921
394710,2021 Aug,181070.92428039282
394710,2021 Sep,183145.69855292654
394711,2021 Jun,161810.63005338894
394711,2021 Jul,163766.49792564294
394711,2021 Aug,165453.2854036764
394711,2021 Sep,167186.7285911863
394712,2021 Jun,150241.1278822021
394712,2021 Jul,152688.9795880922
394712,2021 Aug,155053.3370305461
394712,2021 Sep,157570.38697072875
394713,2021 Jun,787206.4603841375
394713,2021 Jul,796643.3490291643
394713,2021 Aug,805590.6921044788
394713,2021 Sep,814538.0351797934
394714,2021 Jun,278408.5671506403
394714,2021 Jul,284687.2205705119
394714,2021 Aug,290448.52654957573
394714,2021 Sep,296191.68056170887
394715,2021 Jun,92491.72658160083
394715,2021 Jul,92590.26052535353
394715,2021 Aug,92717.73882604468
394715,2021 Sep,92850.04960259057
394716,2021 Jun,187707.06981426
394716,2021 Jul,189418.8979371162
394716,2021 Aug,191055.44822889054
394716,2021 Sep,192719.15123008465
394717,2021 Jun,138348.0246963139
394717,2021 Jul,140238.1303460732
394717,2021 Aug,141852.51907519723
394717,2021 Sep,143514.3486047763
394718,2021 Jun,173409.2368256817
394718,2021 Jul,173250.37433557966
394718,2021 Aug,173491.02606022477
394718,2021 Sep,173731.67778486985
394719,2021 Jun,123231.51879755736
394719,2021 Jul,124316.59979136591
394719,2021 Aug,125263.01331770647
394719,2021 Sep,126551.50030232436
394720,2021 Jun,181883.69837736752
394720,2021 Jul,183913.47692481254
394720,2021 Aug,186012.5533411493
394720,2021 Sep,188030.20727057534
394721,2021 Jun,168443.79552394885
394721,2021 Jul,169559.63535186666
394721,2021 Aug,170657.95806624973
394721,2021 Sep,171756.2807806328
394723,2021 Jun,181348.489136894
394723,2021 Jul,182606.30189700646
394723,2021 Aug,183606.55901712383
394723,2021 Sep,184559.38739893446
394725,2021 Jun,130209.10882124549
394725,2021 Jul,131676.59132607334
394725,2021 Aug,132687.07800739707
394725,2021 Sep,133751.2446996859
394726,2021 Jun,176878.6337793799
394726,2021 Jul,179061.55848338112
394726,2021 Aug,181147.99853255547
394726,2021 Sep,183194.58327881328
394727,2021 Jun,89184.24049541935
394727,2021 Jul,89277.23088126717
394727,2021 Aug,89140.0397055828
394727,2021 Sep,88747.31521515189
394728,2021 Jun,146605.40268219076
394728,2021 Jul,147453.37186299032
394728,2021 Aug,148164.66438846587
394728,2021 Sep,148885.96965972992
394729,2021 Jun,146599.0688131079
394729,2021 Jul,147301.01764862798
394729,2021 Aug,148004.45400826697
394729,2021 Sep,148620.4404808128
394730,2021 Jun,414906.23924267315
394730,2021 Jul,414984.89998766105
394730,2021 Aug,415438.5468289372
394730,2021 Sep,416032.6858897841
394731,2021 Jun,771543.0914508703
